Ensembl_ID	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC
ENSG00000236591	5.61075350020507	0.0110708980813034	ORN8L_vs_Resting	HSALNG0054229	anti_sense	Not conserved	hsa-miR-4284,hsa-miR-4292,hsa-miR-8485		ZC3H12D
ENSG00000236790	2.95269703425393	0.0139878977099732	ORN8L_vs_Resting	HSALNG0012827	integenic	Not conserved	hsa-miR-761		KIDINS220
ENSG00000236901	-2.73995169734692	0.0118316557899886	ORN8L_vs_Resting	HSALNG0074272	sense	Not conserved		-	STRBP
ENSG00000236990	3.18114461753706	0.0032941727806447	ORN8L_vs_Resting	HSALNG0142492	integenic	Not conserved			AKR1E2
ENSG00000237248	-7.87543993946455	0.00158010637855443	ORN8L_vs_Resting	HSALNG0089130	integenic	Q50	hsa-miR-619-5p,hsa-miR-6769b-5p	-	KLRG1
ENSG00000237310	-4.36325711114641	0.0083106155961343	ORN8L_vs_Resting	HSALNG0058603	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-4472,hsa-miR-6782-5p,hsa-miR-6803-5p,hsa-miR-6833-3p	-	TPST1
ENSG00000237484	2.79731526590814	0.0134697679569627	ORN8L_vs_Resting	HSALNG0147058	integenic	Not conserved		-	JAM2
ENSG00000237638	-3.91125195533462	5.12858886624428e-4	ORN8L_vs_Resting	HSALNG0015516	integenic	Not conserved			RAB1A
ENSG00000237797	-2.73328033386473	0.0336511416208673	ORN8L_vs_Resting	HSALNG0077098	integenic	Q50		Waist-hip ratio; Sex interaction measurement; Age at assessment; Bmi-adjusted waist-hip ratio	ARHGAP12
ENSG00000237886	-3.58847517097543	0.00707263852492997	ORN8L_vs_Resting	HSALNG0075266	integenic	Q75	hsa-miR-3612,hsa-miR-4674,hsa-miR-5088-3p	Sucrose liking measurement,-	EGFL7
ENSG00000237980	3.63578595848534	0.00158010637855443	ORN8L_vs_Resting	HSALNG0010379	integenic	Q50	hsa-miR-4313,hsa-miR-4466	-	BATF3
ENSG00000238260	-3.19683538498518	0.0358092820861039	ORN8L_vs_Resting	HSALNG0000337	integenic	Not conserved	hsa-miR-6726-5p	-	WRAP73
ENSG00000240057	3.12249278991897	0.00166196368003768	ORN8L_vs_Resting	HSALNG0028082	integenic	Q90	hsa-miR-296-3p	Telomere length,Myopia,Body height	GTPBP8
ENSG00000240859	-2.37170342324109	0.0281638282595201	ORN8L_vs_Resting	HSALNG0055497	integenic	Not conserved	hsa-miR-4447,hsa-miR-4478,hsa-miR-6784-5p,hsa-miR-6808-5p	-	FAM20C
ENSG00000242048	4.54442008017585	2.76219955690466e-22	ORN8L_vs_Resting	HSALNG0149841	anti_sense	Not conserved			GALNTL5
ENSG00000243089	9.15044397621189	3.45172356911201e-14	ORN8L_vs_Resting	HSALNG0027523	integenic	Q50		Bmi-adjusted waist circumference; Optic cup area measurement,Serum alanine aminotransferase measurement,Precuneus cortex volume measurement,Optic cup area measurement; Optic disc size measurement,Cup-to-disc ratio measurement,Rr interval,Optic disc area measurement,Liver fibrosis measurement,Susceptibility to childhood ear infection measurement,Bmi-adjusted waist circumference,Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Chronic kidney disease,Body height,Atrophic macular degeneration; Age-related macular degeneration; Wet macular degeneration,Cup-to-disc ratio measurement; Optic cup area measurement,-	FILIP1L
ENSG00000243296	5.09450360263489	0.020907233106363	ORN8L_vs_Resting	HSALNG0027530	integenic	Q75		Bmi-adjusted waist circumference,-	COL8A1
ENSG00000243810	-3.77877457854424	0.00210084058815759	ORN8L_vs_Resting	HSALNG0129040	anti_sense	Q50		Stem cell growth factor beta measurement,-	RALGAPA2
ENSG00000244586	5.58769755997252	0.0320634920097251	ORN8L_vs_Resting	HSALNG0147531	anti_sense	Q90	hsa-miR-7108-3p	-	CACNA2D3
ENSG00000244701	-2.3533467004132	0.0176091950125328	ORN8L_vs_Resting	HSALNG0061850	anti_sense,sense	Q75		-	DENND11
ENSG00000245105	-3.81242275745374	5.90058316129863e-4	ORN8L_vs_Resting	HSALNG0089113	anti_sense	Not conserved	hsa-miR-1228-5p,hsa-miR-4307,hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-6090	-	KLRG1
ENSG00000246627	-5.71190881529947	0.0253175388081144	ORN8L_vs_Resting	HSALNG0088597	anti_sense	Q50		Electrocardiography,-,Sleep quality,Exploratory eye movement measurement,Cognitive function measurement	NRIP2
ENSG00000246859	-3.17734327558619	0.00435343610191036	ORN8L_vs_Resting	HSALNG0044138	integenic	Not conserved			CAMK4
ENSG00000247903	-2.64568708072552	0.019331310043909	ORN8L_vs_Resting	HSALNG0090000	anti_sense	Not conserved		-	FGFR1OP2
ENSG00000247982	3.0736833287947	1.56357584668764e-8	ORN8L_vs_Resting	HSALNG0106171	sense	Q50	hsa-miR-4492,hsa-miR-4508,hsa-miR-6803-5p	-	TCF12
ENSG00000248323	1.91516881338928	0.0112886924321261	ORN8L_vs_Resting	HSALNG0043427	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4270,hsa-miR-4290,hsa-miR-5006-5p,hsa-miR-6089	Melanoma,Cervical carcinoma,Hematocrit,Red blood cell density measurement,Erythrocyte count,Body height,Uric acid measurement; Cystatin c measurement,Lean body mass,Hip geometry,Colorectal health,Adolescent idiopathic scoliosis,Colorectal cancer,-	ARRDC3
ENSG00000248476	2.54099745486909	0.00726286967969639	ORN8L_vs_Resting	HSALNG0132543	sense	Q75		Red blood cell distribution width	BACH1
ENSG00000249173	5.03534089295183	5.9409277384051e-5	ORN8L_vs_Resting	HSALNG0039055	integenic	Q50	hsa-miR-619-5p,hsa-miR-4505,hsa-miR-6808-5p,hsa-miR-6769b-5p		ACSL1
ENSG00000249502	2.37131962638466	0.010089480248831	ORN8L_vs_Resting	HSALNG0033145	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-4771	-	FAM184B
ENSG00000249825	-3.74269555089877	0.00655923595856522	ORN8L_vs_Resting	HSALNG0042960	anti_sense	Q90	hsa-miR-4447	Corneal topography,Intraocular pressure measurement,-,Thyroid stimulating hormone measurement; Abnormality of refraction	SERINC5
ENSG00000250033	4.00090215513633	0.00371361713816831	ORN8L_vs_Resting	HSALNG0037355	anti_sense	Q75	hsa-miR-6089	Body height,Neuroticism measurement,Neurotic disorder,Wellbeing measurement; Neuroticism measurement,Eosinophil count; Serum metabolite measurement; Depressive symptom measurement; Eosinophil percentage of leukocytes,Eosinophil count,Ccl2 measurement,Wellbeing measurement; Smoking behaviour measurement,-	NOCT
ENSG00000250274	3.69541572486673	8.52043294813646e-4	ORN8L_vs_Resting	NA	NA	NA	NA	NA	LCP2
ENSG00000250397	-2.903137941979	0.0157939529928755	ORN8L_vs_Resting	NA	NA	NA	NA	NA	CHID1
ENSG00000250929	2.715921642725	0.0272451335554128	ORN8L_vs_Resting	HSALNG0067501	integenic	Q50		Small vessel stroke,Idiopathic osteonecrosis of the femoral head,Attention deficit hyperactivity disorder,Growth-regulated alpha protein measurement,Pelvic organ prolapse,-	BAALC
ENSG00000251136	2.35933846815351	0.0128944612437816	ORN8L_vs_Resting	HSALNG0066822	integenic	Q50		Human papilloma virus infection; Oropharynx cancer,-	NBN
ENSG00000251139	3.79906431261417	0.0274348017025266	ORN8L_vs_Resting	HSALNG0039047	anti_sense	Not conserved		Mean platelet volume,-	PRIMPOL
ENSG00000251194	2.79585162497607	0.00750849500723275	ORN8L_vs_Resting	HSALNG0083609	sense	Q50			CD44
ENSG00000251230	5.97208832657897	3.17206383588937e-22	ORN8L_vs_Resting	HSALNG0039050	integenic	Not conserved	hsa-miR-619-5p	Mean platelet volume,Mean reticulocyte volume,-	ACSL1
ENSG00000251301	3.71597385128583	0.0121573926201303	ORN8L_vs_Resting	HSALNG0092162	integenic	Not conserved	hsa-miR-6089		MDM1
ENSG00000251364	-2.29522526782839	0.0052732461102682	ORN8L_vs_Resting	HSALNG0082493	anti_sense	Q50	hsa-miR-6763-5p,hsa-miR-6895-5p	Serum igg glycosylation measurement,Stroke outcome severity measurement,-	CYB5R2
ENSG00000251393	2.33979403240422	0.0248386038161716	ORN8L_vs_Resting	HSALNG0102349	anti_sense	Q75	hsa-miR-619-5p	Self reported educational attainment,Platelet component distribution width,Platelet crit,-	RIOX1
ENSG00000251580	-2.73133978417937	0.0231447753182108	ORN8L_vs_Resting	HSALNG0032638	anti_sense	Not conserved	hsa-miR-432-3p,hsa-miR-663b,hsa-miR-6089,hsa-miR-1273h-5p		MRFAP1L1
ENSG00000253320	3.94147322496639	9.59964261500563e-10	ORN8L_vs_Resting	HSALNG0067488	integenic	Q50			ATP6V1C1
ENSG00000253408	-6.626915331608	2.1140155146013e-4	ORN8L_vs_Resting	HSALNG0064876	integenic	Not conserved	hsa-miR-4447,hsa-miR-6089,hsa-miR-6802-5p,hsa-miR-6891-5p,hsa-miR-1273h-5p	Systemic lupus erythematosus,-	PLAT
ENSG00000253522	2.41723591077681	9.10586641490207e-4	ORN8L_vs_Resting	HSALNG0046249	integenic	Not conserved			PTTG1
ENSG00000253535	3.29236268794703	0.0175338422184545	ORN8L_vs_Resting	HSALNG0064058	integenic	Not conserved			NEFL
ENSG00000253773	-3.61758943940234	0.0117615542705114	ORN8L_vs_Resting	HSALNG0150259	integenic	Q50	hsa-miR-3960,hsa-miR-6089,hsa-miR-8072		PLEKHF2
ENSG00000253838	6.76483754040024	8.17386575436935e-5	ORN8L_vs_Resting	HSALNG0150187	sense	Q50		-	IDO1
ENSG00000254054	-3.78952232468028	0.0015525451278976	ORN8L_vs_Resting	HSALNG0063689	anti_sense	Q50	hsa-miR-331-3p,hsa-miR-3194-3p,hsa-miR-4257,hsa-miR-2467-3p		PCM1
ENSG00000254231	-3.39662357215447	0.0015877336757358	ORN8L_vs_Resting	HSALNG0066736	anti_sense	Not conserved		Protein measurement,-	SLC7A13
ENSG00000254287	5.92212419010033	0.00380370431184132	ORN8L_vs_Resting	HSALNG0150387	anti_sense	Q50		-	ADAM2
ENSG00000254288	-2.79404966467029	0.0122230182472221	ORN8L_vs_Resting	HSALNG0066220	integenic	Q75	hsa-miR-4508	White matter microstructure measurement,Cleft lip,Uterine fibroid,Carotid plaque build; Smoking behaviour measurement,Brain volume measurement; Neuroimaging measurement,-	LY96
ENSG00000254343	-7.88494096850017	3.12698091242616e-6	ORN8L_vs_Resting	HSALNG0068060	sense	Q50	hsa-miR-891a-3p,hsa-miR-1227-5p,hsa-miR-6089	Heart rate response to exercise,Heel bone mineral density,Body height,C-reactive protein measurement; Heel bone mineral density; Bmi-adjusted waist circumference; Ganglion cell inner plexiform layer thickness measurement; Retinal layer thickness measurement,-	DEPTOR
ENSG00000254367	-4.04486460846892	0.0389078479552628	ORN8L_vs_Resting	HSALNG0063289	integenic	Not conserved		Urate measurement,Bmi-adjusted hip circumference,Cortical surface area measurement,Bmi-adjusted waist circumference,Risk-taking behaviour,Neuroticism measurement,Bmi-adjusted waist circumference; Neuroticism measurement; Bmi-adjusted waist-hip ratio,Protein measurement,Velopharyngeal dysfunction,Bone quantitative ultrasound measurement,Cognitive impairment measurement,Unipolar depression,Triglyceride measurement,Mathematical ability,Diastolic blood pressure; Smoking status measurement; Systolic blood pressure,Comparative body size at age 10, self-reported	MFHAS1
ENSG00000254531	-2.66340957208176	0.0267304003027879	ORN8L_vs_Resting	HSALNG0148159	anti_sense	Not conserved	hsa-miR-6780a-3p	-	BANK1
ENSG00000254952	-5.18859161538068	6.66209632664616e-4	ORN8L_vs_Resting	HSALNG0084445	integenic	Not conserved		Family history of alzheimer’s disease,C-reactive protein measurement,Monocyte count	MS4A6A
ENSG00000254966	-4.83601134152839	0.00319054848806788	ORN8L_vs_Resting	HSALNG0083030	anti_sense	Q75	hsa-miR-6086	-	TMEM86A
ENSG00000255050	-4.04677835042993	0.0141050643520091	ORN8L_vs_Resting	HSALNG0069297	anti_sense	Q50	hsa-miR-4505,hsa-miR-6744-3p	Interleukin 18 measurement	GSDMD
ENSG00000255240	-6.90806653648481	0.00210084058815759	ORN8L_vs_Resting	HSALNG0084381	anti_sense	Not conserved	hsa-miR-4492,hsa-miR-8485	Body height,Mathematical ability,Sex hormone-binding globulin measurement,-	GLYATL2
ENSG00000255355	3.87461209986873	0.0039984230146681	ORN8L_vs_Resting	HSALNG0084422	integenic	Not conserved	hsa-miR-619-5p		STX3
ENSG00000255422	-3.03114208935402	8.24049916769274e-5	ORN8L_vs_Resting	HSALNG0087571	anti_sense	Q90		-	PHLDB1
ENSG00000255443	3.18421481750153	0.0155484780607123	ORN8L_vs_Resting	HSALNG0083610	anti_sense	Q50		-	SLC1A2
ENSG00000255521	2.31161558091051	0.0140621289572297	ORN8L_vs_Resting	HSALNG0083606	anti_sense	Q50		Response to vitamin,-	SLC1A2
ENSG00000255874	2.62360910454442	0.0118572253112558	ORN8L_vs_Resting	HSALNG0141617	integenic	Not conserved		Sitting height ratio	ANKRD10
ENSG00000255921	3.6925918784944	0.00169636789100932	ORN8L_vs_Resting	HSALNG0089886	anti_sense	Not conserved	hsa-miR-6763-5p,hsa-miR-7847-3p	-	IRAG2
ENSG00000256139	-6.59736187348268	3.37405529638485e-4	ORN8L_vs_Resting	HSALNG0093875	sense	Q50	hsa-miR-8077	-	UNG
ENSG00000256262	3.05234366285963	0.0022242048254902	ORN8L_vs_Resting	HSALNG0093872	anti_sense	Not conserved	hsa-miR-4467,hsa-miR-3960	Platelet-to-lymphocyte ratio; Platelet count; Platelet crit,-	SVOP
ENSG00000256576	-2.30426781797073	0.0150918136860086	ORN8L_vs_Resting	HSALNG0095275	integenic	Q50	hsa-miR-1237-5p,hsa-miR-4685-3p	-	GALNT9
ENSG00000256706	-3.73456426634081	5.09095088035429e-4	ORN8L_vs_Resting	HSALNG0088571	anti_sense	Not conserved		-	CACNA1C
ENSG00000257202	2.85839555891848	0.0188392090203978	ORN8L_vs_Resting	HSALNG0093540	anti_sense	Q75		Brain volume measurement,Shigellosis,White matter microstructure measurement,-	WASHC3
ENSG00000257681	-5.06458558689579	0.0427472448233071	ORN8L_vs_Resting	HSALNG0093615	anti_sense	Q50		Factor viii measurement; Von willebrand factor measurement,Igf-1 measurement,Protein measurement,Factor viii measurement,Sensory perception of smell,-	NT5DC3
ENSG00000257964	3.96464490413761	0.00822320318495668	ORN8L_vs_Resting	HSALNG0090959	anti_sense	Q50			FAM186B
ENSG00000258168	-4.54293007876183	0.0125033672756534	ORN8L_vs_Resting	HSALNG0092318	anti_sense	Q50	hsa-miR-4312,hsa-miR-4455,hsa-miR-5787	Leukocyte count,Hiv-1 infection; Peripheral neuropathy; Response to reverse transcriptase inhibitor,-	KCNMB4
ENSG00000258521	3.53891583944185	0.00125742903612252	ORN8L_vs_Resting	HSALNG0103731	anti_sense	Not conserved			SLC25A47
ENSG00000258810	-3.3584322774672	2.57091341793053e-5	ORN8L_vs_Resting	HSALNG0099831	integenic	Not conserved	hsa-miR-4732-3p		RNASE6
ENSG00000258860	4.73382981068541	7.82839535688726e-4	ORN8L_vs_Resting	HSALNG0144215	integenic	Not conserved	hsa-miR-4302,hsa-miR-4531,hsa-miR-6089	Psoriasis,Bmi-adjusted hip circumference	NFKBIA
ENSG00000259065	-6.0675958718044	0.00635366693489779	ORN8L_vs_Resting	HSALNG0102380	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-4323,hsa-miR-3135b,hsa-miR-4472	-	PTGR2
ENSG00000259342	5.36002398027251	8.05861369307643e-7	ORN8L_vs_Resting	HSALNG0105649	anti_sense	Q75	hsa-miR-4505	-	GATM
ENSG00000259345	3.87221801662963	0.00354480967960951	ORN8L_vs_Resting	HSALNG0105152	integenic	Q50			FSIP1
ENSG00000259354	6.87248885260059	2.71240655318063e-13	ORN8L_vs_Resting	HSALNG0105653	intronic_antisense	Not conserved			C15orf48
ENSG00000259704	-4.28681736207702	0.0172619880222544	ORN8L_vs_Resting	HSALNG0108157	integenic	Q50	hsa-miR-1250-3p,hsa-miR-1268b,hsa-miR-6089,hsa-miR-6791-3p	Response to diisocyanate,-	FURIN
ENSG00000260025	4.06408417087555	0.00120201177412034	ORN8L_vs_Resting	HSALNG0014194	integenic	Q90	hsa-miR-4267,hsa-miR-6845-5p	Mathematical ability	FEZ2
ENSG00000260052	-3.85401383059705	0.0403455993126334	ORN8L_vs_Resting	HSALNG0111255	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-3162-5p,hsa-miR-4286,hsa-miR-3940-3p,hsa-miR-4430,hsa-miR-4472,hsa-miR-4492,hsa-miR-1587,hsa-miR-6085,hsa-miR-6724-5p,hsa-miR-6808-5p,hsa-miR-6809-3p,hsa-miR-6769b-5p	Neutrophil percentage of granulocytes; Eosinophil percentage of leukocytes; Eosinophil percentage of granulocytes,Eosinophil count; Basophil count,Eosinophil count,Mathematical ability,Self reported educational attainment,-	LONP2
ENSG00000260086	-2.26234276743076	0.0344463751648078	ORN8L_vs_Resting	HSALNG0111257	integenic	Not conserved			LONP2
ENSG00000260135	2.59569941279172	0.0061117258736119	ORN8L_vs_Resting	HSALNG0111641	anti_sense	Q90		Abnormality of refraction,Age-related hearing impairment,-	CES1
ENSG00000260317	2.76284806890419	0.0388949768940309	ORN8L_vs_Resting	HSALNG0066510	integenic	Not conserved			ZBTB10
ENSG00000260581	-4.27801980231004	0.0255547122423408	ORN8L_vs_Resting	HSALNG0045906	anti_sense,sense	Q50	hsa-miR-433-3p,hsa-miR-619-5p,hsa-miR-1268b,hsa-miR-4800-3p	Folic acid measurement,Glycine measurement,Skin aging measurement,Pyroglutamine measurement,Protein measurement,Basophil count; Basophil percentage of leukocytes,Basophil count,Basophil percentage of leukocytes,Basophil percentage of granulocytes,Medial orbital frontal cortex volume measurement; Caudal anterior cingulate cortex volume measurement,Stroke,Body height,Fev/fec ratio; Response to bronchodilator,-,Colorectal health,Ischemic stroke,Adolescent idiopathic scoliosis,Body mass index	G3BP1
ENSG00000260868	-5.5384473626514	0.0178189724897538	ORN8L_vs_Resting	HSALNG0146267	integenic	Q75			SP9
ENSG00000260997	1.73960559146513	0.0471794409324894	ORN8L_vs_Resting	NA	NA	NA	NA	NA	MYO1G
ENSG00000261195	-6.48365585100997	0.0274979833717461	ORN8L_vs_Resting	HSALNG0110022	anti_sense	Q75	hsa-miR-4323		KNOP1
ENSG00000261218	-3.78204085641275	5.68528886218901e-4	ORN8L_vs_Resting	HSALNG0113011	sense	Not conserved	hsa-miR-619-5p,hsa-miR-637,hsa-miR-920,hsa-miR-4447,hsa-miR-4468,hsa-miR-6752-3p,hsa-miR-6808-5p,hsa-miR-6810-3p,hsa-miR-6813-5p	Gut microbiome measurement,Mean platelet volume,Response to antineoplastic agent; Response to carboplatin	PLCG2
ENSG00000261504	4.48565053979264	0.00227263684228068	ORN8L_vs_Resting	HSALNG0141969	integenic	Not conserved	hsa-miR-194-3p		RGSL1
ENSG00000261546	-3.18371180222497	0.00350101702771638	ORN8L_vs_Resting	HSALNG0144979	anti_sense	Not conserved		-	SLC22A31
ENSG00000261618	7.45222129193498	1.82855987011863e-19	ORN8L_vs_Resting	HSALNG0150243	integenic	Not conserved		Platelet-to-lymphocyte ratio; Lymphocyte count	ZC2HC1A
ENSG00000261656	-5.15604346957678	0.0356094534329206	ORN8L_vs_Resting	HSALNG0112094	anti_sense,sense	Q50	hsa-miR-6852-5p,hsa-miR-7155-5p	Agouti-related protein measurement,-	NA
ENSG00000261795	-3.52207859011093	0.026335399982729	ORN8L_vs_Resting	HSALNG0055499	integenic	Not conserved			PDGFA
ENSG00000262097	-2.96483590230217	0.0160186500126313	ORN8L_vs_Resting	HSALNG0109713	integenic	Q50	hsa-miR-645,hsa-miR-4330,hsa-miR-4453	-	PARN
ENSG00000262580	-2.51467968569075	6.47148814110623e-4	ORN8L_vs_Resting	HSALNG0119173	anti_sense	Q50		Fasting blood glucose measurement,-,Psoriasis; Hirschsprung disease	SGSH
ENSG00000266709	3.7695847135579	1.52171976078355e-5	ORN8L_vs_Resting	HSALNG0114719	intronic_sense	Q50			HS3ST3B1
ENSG00000266835	-3.94286264544148	0.0174489255061344	ORN8L_vs_Resting	HSALNG0119710	sense	Not conserved		Pr interval,Citrulline measurement,-	TGIF1
ENSG00000267174	-4.35749984145749	0.0452662323013878	ORN8L_vs_Resting	HSALNG0124011	anti_sense,sense	Q50	hsa-miR-619-5p,hsa-miR-761,hsa-miR-891a-3p,hsa-miR-4447,hsa-miR-6763-5p	High density lipoprotein cholesterol measurement,Breast carcinoma,Age at onset,-	RAB3D
ENSG00000267296	-2.90667132954444	3.46796416321921e-4	ORN8L_vs_Resting	HSALNG0125425	integenic	Q50	hsa-miR-1303,hsa-miR-6764-5p	Bmi-adjusted waist circumference,Reticulocyte count; Reticulocyte measurement,-	CEBPG
ENSG00000267309	-3.71142663203079	0.0487494087570052	ORN8L_vs_Resting	HSALNG0125762	anti_sense	Not conserved			ZNF382
ENSG00000267365	2.54499167558867	0.0136406205181676	ORN8L_vs_Resting	HSALNG0118455	anti_sense	Q50		Body weight,-	ABCA5
ENSG00000267387	2.34391409587978	0.0371788113707839	ORN8L_vs_Resting	HSALNG0123890	anti_sense	Q75		-	ANGPTL6
ENSG00000267416	2.94612970162206	0.0280840595573732	ORN8L_vs_Resting	HSALNG0117818	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-6779-3p	-	CA4
ENSG00000267480	-4.41221542852218	0.00647031767054671	ORN8L_vs_Resting	HSALNG0120079	anti_sense	Not conserved			MPPE1
ENSG00000267607	2.70909466533401	0.00720187875713666	ORN8L_vs_Resting	HSALNG0123921	anti_sense	Q50	hsa-miR-361-3p,hsa-miR-4472,hsa-miR-4632-3p,hsa-miR-6803-5p,hsa-miR-7111-3p	Icam-1 measurement,Covid-19; Blood protein measurement,Icam-1 measurement; Adhesion molecule measurement,-,Protein measurement,Blood protein measurement; Sex hormone-binding globulin measurement	ZGLP1
ENSG00000267737	3.76433791925513	9.37594185402077e-4	ORN8L_vs_Resting	HSALNG0119029	integenic	Not conserved			PGS1
ENSG00000267751	-2.56393245761345	0.00932314338187269	ORN8L_vs_Resting	HSALNG0122891	integenic	Not conserved			POLRMT
ENSG00000269386	-2.21016130337421	0.0264866770462415	ORN8L_vs_Resting	HSALNG0123735	anti_sense	Q90	hsa-miR-564,hsa-miR-619-5p,hsa-miR-4286,hsa-miR-4483,hsa-miR-4505,hsa-miR-6089,hsa-miR-6873-3p,hsa-miR-6895-5p	High density lipoprotein cholesterol measurement,Alcohol consumption measurement; Phospholipid measurement; Reticulocyte measurement; Red blood cell distribution width; Metabolic syndrome; Apolipoprotein a 1 measurement; Myocardial infarction; Alcohol drinking; Reticulocyte count; High density lipoprotein cholesterol measurement; Bmi-adjusted waist-hip ratio; Lipoprotein measurement; Blood metabolite measurement; Mean corpuscular volume; Coronary artery disease; Triglyceride measurement,Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,Triglyceride measurement,Mean corpuscular volume,Erythrocyte count,Mean corpuscular volume; Mean corpuscular hemoglobin,Total cholesterol measurement,Mean corpuscular volume; Mean corpuscular hemoglobin; Mean corpuscular hemoglobin concentration,Mean reticulocyte volume; Mean corpuscular volume,Triglyceride measurement; Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,Mean corpuscular hemoglobin; Red blood cell density measurement,Triglyceride measurement; Physical activity,Sleep duration; High density lipoprotein cholesterol measurement,-	KANK3
ENSG00000269680	2.90508272363859	0.00970911137112847	ORN8L_vs_Resting	HSALNG0123591	anti_sense	Q75	hsa-miR-4258,hsa-miR-4800-3p	-,Body height	SH2D3A
ENSG00000269934	-2.79465830950684	0.00911376181799187	ORN8L_vs_Resting	HSALNG0011224	anti_sense	Not conserved		-	TRIM11
ENSG00000270020	-3.56481880781166	0.0139218653356939	ORN8L_vs_Resting	HSALNG0113307	integenic	Not conserved			MTHFSD
ENSG00000270049	-2.33806251189782	0.0142646059142617	ORN8L_vs_Resting	HSALNG0112213	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-4433a-3p,hsa-miR-4740-3p	Agouti-related protein measurement,Mean corpuscular hemoglobin concentration,Mean reticulocyte volume; Mean corpuscular volume; Mean corpuscular hemoglobin,-	RIPOR1
ENSG00000270605	-2.62747440520604	0.0410430347160555	ORN8L_vs_Resting	HSALNG0002045	anti_sense	Q50	hsa-miR-19b-2-5p,hsa-miR-619-5p,hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-4508,hsa-miR-1587,hsa-miR-5693,hsa-miR-5787,hsa-miR-6089	Aspartate aminotransferase measurement,-	DNAJC8
ENSG00000270919	6.3229573073154	0.00950678640431538	ORN8L_vs_Resting	HSALNG0107606	anti_sense	Q75	hsa-miR-671-5p	-	CTXND1
ENSG00000271032	2.77788615444668	0.00413531251831114	ORN8L_vs_Resting	HSALNG0125561	anti_sense	Not conserved		Calcium measurement; Serum albumin measurement,Serum albumin measurement,-	ZNF792
ENSG00000271795	-2.46688916601116	0.0114890929326348	ORN8L_vs_Resting	HSALNG0148747	anti_sense	Q90			SLC36A1
ENSG00000271833	-5.81731183114967	0.0119121651471031	ORN8L_vs_Resting	HSALNG0074485	sense	Not conserved			GARNL3
ENSG00000271856	4.50534030241326	6.36748922011039e-7	ORN8L_vs_Resting	HSALNG0027888	integenic	Q50			HHLA2
ENSG00000271952	-5.57509027616611	0.0203111968709207	ORN8L_vs_Resting	HSALNG0146022	overlap_sense	Not conserved		Childhood aggressive behaviour measurement,Chronotype measurement,Exploratory eye movement measurement,Neuropsychological test,Mathematical ability,Fev/fec ratio; Response to bronchodilator,-	KCNF1
ENSG00000272079	-3.89920447151807	0.0288260129393702	ORN8L_vs_Resting	HSALNG0109099	integenic	Q50	hsa-miR-3960,hsa-miR-4787-5p,hsa-miR-6089,hsa-miR-6784-5p,hsa-miR-6813-5p,hsa-miR-8072	-	NA
ENSG00000272097	-2.88257917243788	0.0407984923868692	ORN8L_vs_Resting	HSALNG0048034	integenic	Not conserved			MAK
ENSG00000272316	-2.9243999626609	0.0201618796580892	ORN8L_vs_Resting	HSALNG0050860	integenic	Not conserved			RAB23
ENSG00000272341	2.39310997334381	0.00593042213777171	ORN8L_vs_Resting	HSALNG0048332	anti_sense	Q75	hsa-miR-6799-5p	-	STMND1
ENSG00000272456	-3.91887937520304	0.0281638282595201	ORN8L_vs_Resting	HSALNG0068811	integenic	Not conserved	hsa-miR-646,hsa-miR-6775-3p	Eosinophil count	KHDRBS3
ENSG00000272540	2.26708081863727	0.0379963999136431	ORN8L_vs_Resting	HSALNG0049189	anti_sense	Q90		-	FLOT1
ENSG00000272666	4.50418530379416	2.01087851372318e-5	ORN8L_vs_Resting	HSALNG0136305	integenic	Q50	hsa-miR-5589-5p	Erythrocyte count,Monocyte count	SYCE3
ENSG00000272692	-3.09877463264274	0.0366955800092516	ORN8L_vs_Resting	HSALNG0078964	integenic	Q50	hsa-miR-30b-3p,hsa-miR-1228-5p,hsa-miR-4447	-	LRMDA
ENSG00000272734	-1.87847923133329	0.042461534913284	ORN8L_vs_Resting	HSALNG0079425	anti_sense,sense	Q75	hsa-miR-3620-5p,hsa-miR-4447,hsa-miR-4505,hsa-miR-1587	-	MMRN2
ENSG00000272839	-4.30980482361017	0.00879603812800439	ORN8L_vs_Resting	HSALNG0062763	anti_sense	Not conserved	hsa-miR-4463		DNAJB6
