Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC
ENSG00000260228	CDH13-AS2	-3.84632998227137	7.7020089415388e-5	CXCL4+ORN8L_vs_Resting	HSALNG0113071	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-1207-3p	-	SLC38A8
ENSG00000290441	ENSG00000290441	3.77316331695431	7.75016357236148e-5	CXCL4+ORN8L_vs_Resting	HSALNG0148215	integenic	Not conserved	hsa-miR-4505,hsa-miR-1587		TLR2
ENSG00000289082	ENSG00000289082	-5.48653978277635	7.8061014489229e-5	CXCL4+ORN8L_vs_Resting	HSALNG0014491	anti_sense	Q50		Response to aromatase inhibitor,Protein measurement,Mean corpuscular volume,Response to rhododendrol; Vitiligo,Hypospadias,-	MTA3
ENSG00000233705	SLC26A4-AS1	7.61272092171714	7.98244829354286e-5	CXCL4+ORN8L_vs_Resting	HSALNG0060441	anti_sense	Q50	hsa-miR-4268,hsa-miR-4486,hsa-miR-5587-3p	3-hydroxy-1-methylpropylmercapturic acid measurement,-	COG5
ENSG00000251139	ENSG00000251139	5.20859991685333	7.98244829354286e-5	CXCL4+ORN8L_vs_Resting	HSALNG0039047	anti_sense	Not conserved		Mean platelet volume,-	PRIMPOL
ENSG00000291099	ENSG00000291099	-5.54313346621544	8.25027893683104e-5	CXCL4+ORN8L_vs_Resting	HSALNG0055915	integenic	Not conserved			OCM
ENSG00000266378	ENSG00000266378	6.46223100347383	8.34879517447671e-5	CXCL4+ORN8L_vs_Resting	HSALNG0114722	intronic_sense	Q50			HS3ST3B1
ENSG00000229331	GK-IT1	6.55635043549709	8.76851934665507e-5	CXCL4+ORN8L_vs_Resting	HSALNG0137205	intronic_sense	Not conserved	hsa-miR-619-5p		GK
ENSG00000273669	ENSG00000273669	-3.51471417121865	8.8542587572699e-5	CXCL4+ORN8L_vs_Resting	HSALNG0122476	integenic	Q50	hsa-miR-4650-5p,hsa-miR-4695-5p,hsa-miR-6763-5p	Total blood protein measurement; Insomnia,-	ZNF407
ENSG00000235782	ENSG00000235782	7.57439600162473	8.96802979718016e-5	CXCL4+ORN8L_vs_Resting	HSALNG0004403	anti_sense	Not conserved		Dental caries,Gut microbiome measurement,Intelligence,Serum igg glycosylation measurement,Self reported educational attainment,Smoking status measurement,Depressive symptom measurement,Alcohol consumption measurement,Memory performance; Word list delayed recall measurement; Paragraph delayed recall measurement,-	CTH
ENSG00000287691	ENSG00000287691	3.30939007959298	9.00793499145051e-5	CXCL4+ORN8L_vs_Resting	HSALNG0002358	anti_sense	Q50	hsa-miR-4448	Mosaic loss of chromosome y measurement,-	HPCA
ENSG00000287917	ENSG00000287917	3.3807029879791	9.05662681139568e-5	CXCL4+ORN8L_vs_Resting	HSALNG0084879	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-3620-3p,hsa-miR-6089,hsa-miR-6803-5p	-	SLC25A45
ENSG00000239445	ST3GAL6-AS1	2.9692846161177	9.78786652478609e-5	CXCL4+ORN8L_vs_Resting	HSALNG0027499	anti_sense	Q50	hsa-miR-937-5p	Leukocyte count; Monocyte count,Vascular endothelial growth factor receptor 3 measurement,Monocyte percentage of leukocytes,Eosinophil count,Keratinocyte carcinoma; Basal cell carcinoma,Leukocyte count,Eosinophil count; Skin neoplasm,Eosinophil count; Eosinophil percentage of leukocytes,Unipolar depression,Non-melanoma skin carcinoma,-	DCBLD2
ENSG00000256442	ENSG00000256442	5.21826446443764	9.99695164720136e-5	CXCL4+ORN8L_vs_Resting	HSALNG0089163	integenic	Not conserved	hsa-miR-6515-5p		KLRB1
ENSG00000251323	LINC02728	4.01451320765117	1.0066650757064e-4	CXCL4+ORN8L_vs_Resting	HSALNG0085981	integenic	Q75	hsa-miR-4530	Creatinine measurement; Body height,Total blood protein measurement	GAB2
ENSG00000290525	GBP1P1	5.8605700620298	1.0317900953477e-4	CXCL4+ORN8L_vs_Resting	NA	NA	NA	NA	NA	GBP6
ENSG00000289870	ENSG00000289870	4.39310555328019	1.0618194356426e-4	CXCL4+ORN8L_vs_Resting	HSALNG0139498	integenic	Q50			ACSL4
ENSG00000273824	ENSG00000273824	6.43141598129563	1.0681001117614e-4	CXCL4+ORN8L_vs_Resting	HSALNG0092162	integenic	Not conserved	hsa-miR-6089		MDM1
ENSG00000249881	ENSG00000249881	7.14852546835061	1.068578337236e-4	CXCL4+ORN8L_vs_Resting	HSALNG0045554	sense	Not conserved	hsa-miR-6077		HMHB1
ENSG00000256234	ITPR2-AS1	6.6210498394909	1.0784330505464e-4	CXCL4+ORN8L_vs_Resting	HSALNG0089971	anti_sense,sense	Q50		Bmi-adjusted waist circumference; Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Hair morphology measurement,Leukocyte count; Lymphocyte count; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist-hip ratio,Cup-to-disc ratio measurement,Balding measurement,Thrombin-antithrombin complex measurement,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference,Alopecia; Androgenetic alopecia; Heel bone mineral density,Alopecia; Androgenetic alopecia; Balding measurement,Alopecia,Endometrial carcinoma,Mammographic density measurement,Bmi-adjusted waist circumference; Bmi-adjusted hip circumference; Physical activity measurement,Systolic blood pressure,High density lipoprotein cholesterol measurement,Bmi-adjusted hip circumference,Lymphocyte count,Bmi-adjusted waist circumference; Waist-hip ratio; Body fat percentage; Physical activity measurement; Reticulocyte count; High density lipoprotein cholesterol measurement; Bmi-adjusted waist-hip ratio; Triglyceride measurement; Reticulocyte measurement; Renal cell carcinoma,Heel bone mineral density,Serum alanine aminotransferase measurement; Waist-hip ratio,Sex hormone-binding globulin measurement; Heel bone mineral density; Bmi-adjusted hip circumference; Physical activity measurement; Bmi-adjusted waist-hip ratio; Triglyceride measurement,Triglyceride measurement,Sex hormone-binding globulin measurement,Body height,Cardiovascular disease,Alkaline phosphatase measurement; Total cholesterol measurement; Low density lipoprotein cholesterol measurement; Reticulocyte count; High density lipoprotein cholesterol measurement; Triglyceride measurement,Sex interaction measurement; Age at assessment; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Sex interaction measurement; Waist-hip ratio; Physical activity measurement; Bmi-adjusted hip circumference; Age at assessment; Smoking behavior; Bmi-adjusted waist-hip ratio,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Serum alanine aminotransferase measurement; High density lipoprotein cholesterol measurement; Bmi-adjusted waist-hip ratio; Physical activity measurement,Serum alanine aminotransferase measurement,Waist-hip ratio; Alkaline phosphatase measurement,Dense area measurement; Mammographic density measurement,Response to oxcarbazepine; Oxcarbazepine-induced hyponatremia; Carbamazepine-induced hyponatremia; Response to carbamazepine,-,Cognitive impairment measurement	ITPR2
ENSG00000282221	ENSG00000282221	5.98755264690264	1.0928986063702e-4	CXCL4+ORN8L_vs_Resting	HSALNG0009643	anti_sense	Q50	hsa-miR-23b-5p,hsa-miR-615-5p	-	PKP1
ENSG00000258860	ENSG00000258860	5.60980721188659	1.1284723205475e-4	CXCL4+ORN8L_vs_Resting	HSALNG0144215	integenic	Not conserved	hsa-miR-4302,hsa-miR-4531,hsa-miR-6089	Psoriasis,Bmi-adjusted hip circumference	NFKBIA
ENSG00000223387	LINC02068	5.1966742293295	1.1454352656539e-4	CXCL4+ORN8L_vs_Resting	HSALNG0030744	integenic	Q75	hsa-miR-619-5p,hsa-miR-7150	Breast carcinoma,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Hemoglobin measurement; Platelet crit; Monocyte percentage of leukocytes; Protein measurement; Tnf-related apoptosis-inducing ligand measurement; Serum gamma-glutamyl transferase measurement; Aspartate aminotransferase to alanine aminotransferase ratio; Platelet count; Triglyceride measurement; Hematocrit; Mean corpuscular volume; Aspartate aminotransferase measurement,Serum gamma-glutamyl transferase measurement,Sex hormone-binding globulin measurement; Serum albumin measurement,Sex hormone-binding globulin measurement; Renal cell carcinoma	NCEH1
ENSG00000289512	ENSG00000289512	6.42528449967127	1.1500574352438e-4	CXCL4+ORN8L_vs_Resting	HSALNG0079635	integenic	Q50	hsa-miR-30c-2-3p	Abnormality of refraction,Fibroblast growth factor basic measurement,-	RPP30
ENSG00000236403	ENSG00000236403	-7.20630030819703	1.1844905650981e-4	CXCL4+ORN8L_vs_Resting	HSALNG0075113	integenic	Q75	hsa-miR-328-5p,hsa-miR-4472,hsa-miR-6803-5p		FCN2
ENSG00000235366	LINC01055	6.98029097223829	1.1972543724205e-4	CXCL4+ORN8L_vs_Resting	HSALNG0096844	integenic	Not conserved		-	ERICH6B
ENSG00000223485	LINC01615	6.51680921955474	1.1978936516486e-4	CXCL4+ORN8L_vs_Resting	HSALNG0055330	integenic	Q75	hsa-miR-4492,hsa-miR-4534,hsa-miR-4722-5p,hsa-miR-6514-3p,hsa-miR-6762-5p,hsa-miR-6848-3p	Response to diisocyanate,Central corneal thickness,-	THBS2
ENSG00000226004	LINC02528	5.33630376543795	1.20624835511e-4	CXCL4+ORN8L_vs_Resting	HSALNG0053802	integenic	Q50		Eosinophil count; Ejection fraction measurement; Eosinophil percentage of leukocytes,Cardiac troponin t measurement,Rheumatoid arthritis,-	PERP
ENSG00000228566	ENSG00000228566	6.94386882423885	1.2163681077826e-4	CXCL4+ORN8L_vs_Resting	HSALNG0078398	integenic	Not conserved		-	REEP3
ENSG00000290039	ENSG00000290039	4.11931559191026	1.2432095748789e-4	CXCL4+ORN8L_vs_Resting	HSALNG0117726	sense	Not conserved	hsa-miR-619-5p	-	TEX14
ENSG00000238042	LINC02257	6.66023118975338	1.2515775441673e-4	CXCL4+ORN8L_vs_Resting	HSALNG0142423	integenic	Not conserved	hsa-miR-4447,hsa-miR-6756-5p,hsa-miR-4433b-3p	Colorectal cancer	DUSP10
ENSG00000226644	ENSG00000226644	4.93030564293531	1.2739513440176e-4	CXCL4+ORN8L_vs_Resting	HSALNG0128172	sense	Q75	hsa-miR-6085	Basal cell carcinoma,Diastolic blood pressure,Keratinocyte carcinoma,-	NA
ENSG00000235770	LINC00607	-3.93039033289613	1.2825628532908e-4	CXCL4+ORN8L_vs_Resting	HSALNG0022091	integenic	Not conserved		-	MREG
ENSG00000265971	ENSG00000265971	-6.93796475075303	1.2850089738267e-4	CXCL4+ORN8L_vs_Resting	HSALNG0118000	integenic	Not conserved	hsa-miR-5001-3p,hsa-miR-6089	Late-onset alzheimers disease	ACE
ENSG00000225889	ENSG00000225889	-3.29271104117745	1.2909882741522e-4	CXCL4+ORN8L_vs_Resting	HSALNG0146116	integenic	Not conserved			LGALSL
ENSG00000262370	ENSG00000262370	-2.71314400220075	1.3249434892844e-4	CXCL4+ORN8L_vs_Resting	HSALNG0109115	anti_sense	Not conserved	hsa-miR-4329	Body height,-	ZSCAN10
ENSG00000247081	BAALC-AS1	3.18203997190423	1.3618863817325e-4	CXCL4+ORN8L_vs_Resting	HSALNG0067506	integenic	Q50			SLC25A32
ENSG00000254966	IGSF22-AS1	-7.45137870517503	1.4048678932111e-4	CXCL4+ORN8L_vs_Resting	HSALNG0083030	anti_sense	Q75	hsa-miR-6086	-	TMEM86A
ENSG00000291192	ANKRD18DP	7.78308547794973	1.4144028224554e-4	CXCL4+ORN8L_vs_Resting	NA	NA	NA	NA	NA	IQCG
ENSG00000240859	LINC03014	-3.30413576986064	1.4664308866517e-4	CXCL4+ORN8L_vs_Resting	HSALNG0055497	integenic	Not conserved	hsa-miR-4447,hsa-miR-4478,hsa-miR-6784-5p,hsa-miR-6808-5p	-	FAM20C
ENSG00000287848	ENSG00000287848	4.59422002527467	1.4897610968577e-4	CXCL4+ORN8L_vs_Resting	HSALNG0075843	anti_sense	Q75	hsa-miR-520a-5p,hsa-miR-4328,hsa-miR-6893-5p,hsa-miR-7155-5p,hsa-miR-7158-5p	Apolipoprotein a 1 measurement,Age at menarche,Triglyceride measurement,Testosterone measurement; Sex hormone-binding globulin measurement,Total cholesterol measurement,Alkaline phosphatase measurement,Bmi-adjusted hip circumference,Serum gamma-glutamyl transferase measurement,Sex hormone-binding globulin measurement; Igf-1 measurement,Body weight,Hemoglobin measurement,Sleep duration; Triglyceride measurement,-	AKR1C8
ENSG00000288064	ENSG00000288064	6.67996453589556	1.5488368086211e-4	CXCL4+ORN8L_vs_Resting	HSALNG0146290	anti_sense	Q50	hsa-miR-6085	Myositis,Celiac disease,Rheumatoid arthritis; Limited scleroderma; Systemic scleroderma,-	GLS
ENSG00000227917	ENSG00000227917	6.4185028525141	1.5825279814877e-4	CXCL4+ORN8L_vs_Resting	HSALNG0069521	integenic	Not conserved	hsa-miR-4722-5p	-	FOXD4
ENSG00000286989	ENSG00000286989	-4.57990745645551	1.5935749408439e-4	CXCL4+ORN8L_vs_Resting	HSALNG0000179	overlap_antisense	Q50	hsa-miR-338-3p,hsa-miR-4292,hsa-miR-4472,hsa-miR-1343-3p,hsa-miR-5572,hsa-miR-5587-3p,hsa-miR-6511b-3p,hsa-miR-6754-5p,hsa-miR-6803-5p,hsa-miR-6804-3p,hsa-miR-6890-3p	Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Body fat percentage; High density lipoprotein cholesterol measurement; Aspartate aminotransferase measurement,-	MIB2
ENSG00000287216	ENSG00000287216	3.97167974851754	1.641883046581e-4	CXCL4+ORN8L_vs_Resting	HSALNG0037966	anti_sense	Not conserved	hsa-miR-28-3p,hsa-miR-204-5p,hsa-miR-211-5p,hsa-miR-6784-5p	Mean reticulocyte volume; Platelet crit; Body height; Platelet count; Reticulocyte count; Mean corpuscular volume; Reticulocyte measurement,-	RNF175
ENSG00000255491	ENSG00000255491	-6.26602193472386	1.6596322158289e-4	CXCL4+ORN8L_vs_Resting	HSALNG0068289	integenic	Q50	hsa-miR-363-5p,hsa-miR-4505,hsa-miR-6089,hsa-miR-6754-5p	Platelet component distribution width,Triacylglycerol 58:6 measurement,Left ventricular ejection fraction measurement; Dilated cardiomyopathy; Left ventricular structural measurement; Left ventricular systolic function measurement; Hematocrit; Heart function measurement,Reticulocyte measurement,Hematocrit; Hemoglobin measurement; Pr interval,Pr interval; Left ventricular structural measurement; Atrial fibrillation,Left ventricular systolic function measurement,Platelet crit; Heart relative wall thickness; Left ventricular ejection fraction measurement; Fractional shortening; Left ventricular diastolic function measurement; Left ventricular systolic function measurement; Electrocardiography; Ejection fraction measurement,-	MTSS1
ENSG00000287543	ENSG00000287543	2.96895673721304	1.6720332011104e-4	CXCL4+ORN8L_vs_Resting	HSALNG0144564	anti_sense	Q50		Bmi-adjusted hip circumference,-	GOLGA6A
ENSG00000228427	ENSG00000228427	-2.92822705865127	1.6845583309478e-4	CXCL4+ORN8L_vs_Resting	HSALNG0138463	integenic	Q75	hsa-miR-30b-3p,hsa-miR-6089	Prostate carcinoma	ZMYM3
ENSG00000286755	ENSG00000286755	5.41825056976824	1.6882051714203e-4	CXCL4+ORN8L_vs_Resting	HSALNG0032086	anti_sense	Q75	hsa-miR-6873-3p	-	IQCG
ENSG00000278600	ENSG00000278600	2.49126674564588	1.7262984181642e-4	CXCL4+ORN8L_vs_Resting	HSALNG0144583	sense	Not conserved		Blood protein measurement	ST20-MTHFS
ENSG00000235781	LINC02569	5.32405980755762	1.7270583960992e-4	CXCL4+ORN8L_vs_Resting	HSALNG0049151	integenic	Not conserved	hsa-miR-4261,hsa-miR-1268b	Tonsillectomy risk measurement,Blood protein measurement	HLA-E
ENSG00000289618	ENSG00000289618	-7.64917783874797	1.7818137982776e-4	CXCL4+ORN8L_vs_Resting	HSALNG0112251	anti_sense,sense	Not conserved		Eosinophil count,High density lipoprotein cholesterol measurement,-	DUS2
ENSG00000274929	ENSG00000274929	-4.8156486386894	1.786767908977e-4	CXCL4+ORN8L_vs_Resting	HSALNG0096999	anti_sense,sense	Not conserved			RCBTB2
ENSG00000286931	ENSG00000286931	-6.539591634143	1.8091854006666e-4	CXCL4+ORN8L_vs_Resting	HSALNG0100083	integenic	Not conserved		-	DHRS4L2
ENSG00000250802	ZBED3-AS1	-4.80915747611621	1.8091854006666e-4	CXCL4+ORN8L_vs_Resting	HSALNG0042820	anti_sense,sense	Q50	hsa-miR-619-5p,hsa-miR-877-3p,hsa-miR-4505,hsa-miR-4722-5p,hsa-miR-6803-5p,hsa-miR-6892-3p	Self-injurious behavior,Fasting blood glucose measurement,Autism,Glucose measurement; Fasting blood glucose measurement,Hemoglobin a1 measurement; Bmi-adjusted waist-hip ratio,Body mass index,Glucose measurement,Waist-hip ratio; Bmi-adjusted waist-hip ratio,Hba1c measurement,Glucose measurement; Hba1c measurement,Hba1c measurement; Bmi-adjusted waist-hip ratio,Dental caries,Testosterone measurement,Hematocrit; Hemoglobin measurement,Hematocrit; Hemoglobin measurement; Red blood cell density measurement; Erythrocyte count,Thyroid stimulating hormone measurement; Erythrocyte count,Hematocrit; Hemoglobin measurement; Red blood cell density measurement,Hemoglobin measurement,Bmi-adjusted waist-hip ratio,-	NA
ENSG00000286076	ENSG00000286076	6.1984131336972	1.8806967757258e-4	CXCL4+ORN8L_vs_Resting	HSALNG0060381	integenic	Not conserved			PIK3CG
ENSG00000250508	LINC02701	-5.76014636432234	1.9383031302769e-4	CXCL4+ORN8L_vs_Resting	HSALNG0085268	integenic	Not conserved	hsa-miR-619-5p		IGHMBP2
ENSG00000279833	ENSG00000279833	-5.02370649251374	1.9907802893327e-4	CXCL4+ORN8L_vs_Resting	NA	NA	NA	NA	NA	APOBEC3H
ENSG00000253227	ENSG00000253227	4.99930635313663	1.9948948813487e-4	CXCL4+ORN8L_vs_Resting	HSALNG0068255	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-1285-5p		FER1L6
ENSG00000289197	ENSG00000289197	5.90896101360711	2.0147992969272e-4	CXCL4+ORN8L_vs_Resting	HSALNG0039059	integenic	Not conserved		Mosquito bite reaction size measurement; Mosquito bite reaction itch intensity measurement,-	HELT
ENSG00000261879	ZNF594-DT	-4.99842715554464	2.0567949214141e-4	CXCL4+ORN8L_vs_Resting	HSALNG0114109	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-4492,hsa-miR-6089	Head and neck squamous cell carcinoma,Family history of alzheimer’s disease,-	USP6
ENSG00000263069	RNF213-AS1	2.71242674800203	2.0831087469338e-4	CXCL4+ORN8L_vs_Resting	HSALNG0119191	anti_sense	Q50		-	NPTX1
ENSG00000259760	ENSG00000259760	4.64160609039555	2.0975864683732e-4	CXCL4+ORN8L_vs_Resting	HSALNG0108537	anti_sense	Q75		-	TTC23
ENSG00000257718	CPNE8-AS1	3.25834371170949	2.1080627021219e-4	CXCL4+ORN8L_vs_Resting	HSALNG0090432	anti_sense	Q50	hsa-miR-6763-3p,hsa-miR-6878-3p		ALG10B
ENSG00000237576	LINC01888	3.79352608746307	2.1097895322942e-4	CXCL4+ORN8L_vs_Resting	HSALNG0015714	integenic	Not conserved		Rr interval	ARHGAP25
ENSG00000250397	ENSG00000250397	-4.75362259455063	2.128551001226e-4	CXCL4+ORN8L_vs_Resting	NA	NA	NA	NA	NA	CHID1
ENSG00000271947	ENSG00000271947	6.29628068762561	2.1322342133287e-4	CXCL4+ORN8L_vs_Resting	HSALNG0012731	integenic	Not conserved	hsa-miR-8485		CMPK2
ENSG00000223901	ENSG00000223901	3.3905636336412	2.215123887718e-4	CXCL4+ORN8L_vs_Resting	HSALNG0133720	anti_sense	Q50		-	YBEY
ENSG00000290082	ENSG00000290082	-6.60250289788186	2.2505749281284e-4	CXCL4+ORN8L_vs_Resting	HSALNG0115585	anti_sense	Not conserved			ABHD15
ENSG00000233785	ENSG00000233785	4.39723232381196	2.2833914846903e-4	CXCL4+ORN8L_vs_Resting	HSALNG0137010	sense	Q75	hsa-miR-619-5p	Shoulder impingement syndrome; Rotator cuff tear,Ribose-5-phosphate measurement; Ribulose-5-phosphate measurement	ACOT9
ENSG00000255553	LINC02733	4.5058408173296	2.2955870248373e-4	CXCL4+ORN8L_vs_Resting	HSALNG0084581	integenic	Not conserved		Alkaline phosphatase measurement,Phosphatidylcholine measurement,-	FTH1
ENSG00000288022	ENSG00000288022	6.39873305142587	2.3601628701476e-4	CXCL4+ORN8L_vs_Resting	HSALNG0028600	anti_sense	Q75	hsa-miR-4505,hsa-miR-7155-5p	-	UMPS
ENSG00000236682	MAP3K2-DT	-3.49651802114368	2.4183278927569e-4	CXCL4+ORN8L_vs_Resting	HSALNG0018617	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-1237-5p,hsa-miR-4292,hsa-miR-3180,hsa-miR-4488,hsa-miR-3960	Protein c measurement,Self reported educational attainment,-	PROC
ENSG00000290866	OTOAP1	-5.981774273394	2.4408955614573e-4	CXCL4+ORN8L_vs_Resting	NA	NA	NA	NA	NA	NPIPB5
ENSG00000230838	LINC01614	-5.92914376478348	2.4617197475345e-4	CXCL4+ORN8L_vs_Resting	HSALNG0022084	integenic	Q50		Kynurenine measurement,Bmi-adjusted waist circumference; Body height,Bmi-adjusted waist circumference,Facial width measurement,Heel bone mineral density,-	TMEM169
ENSG00000237298	TTN-AS1	2.23013603870452	2.5227362293376e-4	CXCL4+ORN8L_vs_Resting	HSALNG0020713	anti_sense	Q90	hsa-miR-33b-3p,hsa-miR-4534,hsa-miR-6070,hsa-miR-6802-3p	Left ventricular ejection fraction measurement; Left ventricular diastolic function measurement; Left ventricular systolic function measurement; Heart function measurement; Left ventricular mass,Coronary artery calcification,Aspartate aminotransferase measurement,Left ventricular structural measurement,Left ventricular ejection fraction measurement; Sex interaction measurement; Dilated cardiomyopathy; Left ventricular diastolic function measurement; Left ventricular systolic function measurement; Pr interval; Bmi-adjusted waist-hip ratio,Epstein-barr virus infection,Qt interval,Facial height measurement,Creatinine measurement; Vital capacity,Atrial fibrillation,Pr interval,-,Electrocardiography,Hip bone mineral density	PLEKHA3
ENSG00000289531	ENSG00000289531	4.20100558330146	2.5596092619922e-4	CXCL4+ORN8L_vs_Resting	HSALNG0101134	integenic	Q75	hsa-miR-1178-5p,hsa-miR-1226-3p,hsa-miR-4302,hsa-miR-4257,hsa-miR-4447,hsa-miR-6133,hsa-miR-6775-3p,hsa-miR-6873-3p,hsa-miR-8485	Ferritin measurement,Bmi-adjusted waist circumference,Serum gamma-glutamyl transferase measurement,Erythema nodosum,Velopharyngeal dysfunction,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Aspartate aminotransferase measurement,Serum alanine aminotransferase measurement; Aspartate aminotransferase measurement,Dna methylation,Duchenne muscular dystrophy; Disease progression measurement,Alzheimer's disease neuropathologic change; Dementia,Creatinine measurement,-	VCPKMT
ENSG00000289504	ENSG00000289504	-3.21869312120285	2.5692305916662e-4	CXCL4+ORN8L_vs_Resting	NA	NA	NA	NA	NA	MAPKAPK3
ENSG00000243055	GK-AS1	2.95509820786705	2.5747666951196e-4	CXCL4+ORN8L_vs_Resting	HSALNG0151186	anti_sense	Q50	hsa-miR-619-5p	-	TAB3
ENSG00000289353	ENSG00000289353	-3.24132992762876	2.5831574759894e-4	CXCL4+ORN8L_vs_Resting	NA	NA	NA	NA	NA	CMTM1
ENSG00000253687	ENSG00000253687	5.40556279255455	2.6017959378426e-4	CXCL4+ORN8L_vs_Resting	HSALNG0046260	anti_sense	Q75	hsa-miR-1587	-	PTTG1
ENSG00000223662	SAMSN1-AS1	5.97856503953139	2.6406085422829e-4	CXCL4+ORN8L_vs_Resting	HSALNG0131951	anti_sense	Q75		-	RBM11
ENSG00000205622	ENSG00000205622	3.74331342606955	2.6451065574396e-4	CXCL4+ORN8L_vs_Resting	HSALNG0133091	integenic	Not conserved		-	ERG
ENSG00000229727	ENSG00000229727	6.1465674379818	2.7082099339063e-4	CXCL4+ORN8L_vs_Resting	HSALNG0012768	integenic	Q50			RNF144A
ENSG00000284930	ENSG00000284930	3.96009636180221	2.7375017782446e-4	CXCL4+ORN8L_vs_Resting	HSALNG0102347	sense	Q90		Creatinine measurement; Hemoglobin measurement; Hematocrit,Macula measurement,Hypertension; White matter hyperintensity measurement,-	NUMB
ENSG00000259367	AKAP13-AS1	6.38095566733242	2.7743372192982e-4	CXCL4+ORN8L_vs_Resting	HSALNG0144599	anti_sense	Q75		Mean reticulocyte volume,Body height,Hemoglobin measurement,Monocyte count,Eosinophil count,Mean corpuscular hemoglobin concentration,-	KLHL25
ENSG00000223834	ENSG00000223834	-7.32452199557671	2.8433762223665e-4	CXCL4+ORN8L_vs_Resting	HSALNG0077094	integenic	Q50		-	ZEB1
ENSG00000235314	LINC00957	-3.86715146289295	2.9885193051864e-4	CXCL4+ORN8L_vs_Resting	HSALNG0057613	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-4466,hsa-miR-4505,hsa-miR-5585-3p,hsa-miR-6747-3p,hsa-miR-6784-5p	-	DBNL
ENSG00000229989	MIR181A1HG	3.19064976617189	2.995944255762e-4	CXCL4+ORN8L_vs_Resting	HSALNG0009516	integenic	Q50			ATP6V1G3
ENSG00000229925	ENSG00000229925	6.20123211565021	3.0365322854803e-4	CXCL4+ORN8L_vs_Resting	HSALNG0133093	integenic	Q50	hsa-miR-4728-5p,hsa-miR-8485	-	ETS2
ENSG00000287011	ENSG00000287011	4.16294503660685	3.0859645017523e-4	CXCL4+ORN8L_vs_Resting	HSALNG0060577	anti_sense	Q75		-	ZNF277
ENSG00000227925	LINC01655	6.61600126721879	3.0880417588948e-4	CXCL4+ORN8L_vs_Resting	HSALNG0010821	integenic	Q50	hsa-miR-619-5p,hsa-miR-6728-3p,hsa-miR-6729-3p,hsa-miR-8485	Eosinophil percentage of leukocytes,Homa-ir,Self reported educational attainment,Colorectal cancer,Adolescent idiopathic scoliosis,C-reactive protein measurement,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Body fat percentage; High density lipoprotein cholesterol measurement; Aspartate aminotransferase measurement,Colon carcinoma,Waist-hip ratio; Bmi-adjusted waist-hip ratio,Progressive supranuclear palsy,Tonsillectomy risk measurement,Thyroid stimulating hormone measurement,Self reported educational attainment; Intelligence,Fev/fec ratio; Response to bronchodilator,Colorectal cancer; Colorectal adenoma,Colorectal cancer; Progressive supranuclear palsy,Cluster headache,-	DUSP10
ENSG00000224616	RTCA-AS1	-3.75866214807066	3.1433864677841e-4	CXCL4+ORN8L_vs_Resting	HSALNG0005524	integenic	Not conserved	hsa-miR-4514	Lung carcinoma,-	DBT
ENSG00000276337	ENSG00000276337	4.2140863298744	3.1887836474122e-4	CXCL4+ORN8L_vs_Resting	HSALNG0113395	sense	Not conserved			ZCCHC14
ENSG00000196951	SCOC-AS1	-3.35490442797542	3.2169645136047e-4	CXCL4+ORN8L_vs_Resting	HSALNG0037486	anti_sense	Not conserved	hsa-miR-370-3p		CLGN
ENSG00000198468	FLVCR1-DT	-4.08723158756967	3.2235314001049e-4	CXCL4+ORN8L_vs_Resting	HSALNG0010403	integenic	Q50	hsa-miR-6508-3p	-	SPATA45
ENSG00000223855	PDGFA-DT	4.57761576271213	3.2272587885396e-4	CXCL4+ORN8L_vs_Resting	HSALNG0055544	anti_sense	Q90	hsa-miR-4508,hsa-miR-6789-3p	Balding measurement,Alopecia,-	DNAAF5
ENSG00000284669	ENSG00000284669	2.9213490302342	3.2621886209709e-4	CXCL4+ORN8L_vs_Resting	HSALNG0025266	anti_sense	Q90	hsa-miR-3620-5p,hsa-miR-4492,hsa-miR-1587,hsa-miR-6850-3p	Sex hormone-binding globulin measurement,Memory performance; Paragraph delayed recall measurement,-	TTC21A
ENSG00000226571	ENSG00000226571	-5.12866251210066	3.3710173567534e-4	CXCL4+ORN8L_vs_Resting	HSALNG0053886	integenic	Q90		-	HECA
