Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC
ENSG00000260793	ENSG00000260793	-3.67479069769681	7.8278188461649e-4	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0116712	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4695-5p,hsa-miR-6085,hsa-miR-6090	Heel bone mineral density,Body weight; Body mass index,Visceral adipose tissue measurement,Reticulocyte count,Appendicular lean mass; Bone density,Cortical thickness,Uric acid measurement; Calcium measurement,Mean corpuscular hemoglobin concentration,Cortical surface area measurement,Self reported educational attainment,Body fat distribution,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Body fat percentage; High density lipoprotein cholesterol measurement; Aspartate aminotransferase measurement,-	TMUB2
ENSG00000259225	LINC02345	1.31556089363717	8.002644160901e-4	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0105099	integenic	Not conserved			TMCO5A
ENSG00000288302	ENSG00000288302	3.45716695803362	8.1786642942441e-4	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0103808	integenic	Not conserved	hsa-miR-5088-5p		RTL1
ENSG00000234919	LINC01827	1.68215157964836	9.3398512650342e-4	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0021276	anti_sense	Q50	hsa-miR-4463,hsa-miR-6825-5p,hsa-miR-1273h-5p	Neuroticism measurement; Temperament and character inventory,Intelligence,Ankle injury,Food allergy measurement,Response to benznidazole,Eye colour measurement,Gut microbiome measurement,Parental longevity,Proliferative diabetic retinopathy,Blood urea nitrogen measurement,Abnormality of chromosome segregation,Interleukin 2 measurement,Lymphoid leukemia,Bipolar disorder; Attention deficit hyperactivity disorder,Response to thiopurine; Leukopenia,Response to antimicrotubule agent; Response to antineoplastic agent,-	DNAH7
ENSG00000246859	STARD4-AS1	-7.56550495875857	9.3461848149812e-4	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0044138	integenic	Not conserved			CAMK4
ENSG00000260942	CAPN10-DT	-4.9521278932352	9.8160648917069e-4	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0023597	integenic	Not conserved		Bipolar disorder	ANKMY1
ENSG00000274536	MIR223HG	-2.49398577757795	9.8330970238269e-4	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0138297	anti_sense	Q50	hsa-miR-331-3p	Balding measurement,Eosinophil count,Alopecia,Mean platelet volume; Platelet count,Eosinophil percentage of leukocytes	HEPH
ENSG00000259668	ENSG00000259668	-7.57508023403217	9.8357389623532e-4	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0105911	anti_sense	Q75	hsa-miR-4443	C-reactive protein measurement,Body mass index,Self reported educational attainment,-,Waist-hip ratio; Smoking behavior; Body mass index,Body fat percentage	GLDN
ENSG00000291104	BTN2A3P	-3.81692266894802	0.00103117012273013	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0048771	integenic	Not conserved			BTN3A1
ENSG00000287626	ENSG00000287626	7.24002446789805	0.00120119015132162	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0048279	anti_sense	Not conserved	hsa-miR-6089,hsa-miR-6763-5p	Alkaline phosphatase measurement,Squamous cell carcinoma,Body height,-	JARID2
ENSG00000267632	ENSG00000267632	-7.55592436147292	0.00120355876388513	Control_Cytosol_vs_Control_Whole_Cell	NA	NA	NA	NA	NA	ATP6V0A1
ENSG00000270069	MIR222HG	-7.90942146498868	0.00122217916136131	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0137593	integenic	Q90	hsa-miR-574-5p,hsa-miR-1343-3p,hsa-miR-6803-5p,hsa-miR-6873-3p,hsa-miR-9899	Body height; Inguinal hernia; Body weight	DIPK2B
ENSG00000281103	TRG-AS1	1.36955179995784	0.0012797682153535	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0057335	integenic	Not conserved			STARD3NL
ENSG00000235016	SEMA3F-AS1	-7.60380817418586	0.00129084966373325	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0025995	anti_sense	Q75	hsa-miR-650,hsa-miR-7150	Frailty measurement,Apolipoprotein a 1 measurement; Hba1c measurement; High density lipoprotein cholesterol measurement,Sleep duration; Self reported educational attainment; Neuroimaging measurement; Brain volume measurement; Bmi-adjusted hip circumference,Chronotype measurement,Bmi-adjusted hip circumference,Leukocyte count,Macrophage inflammatory protein 1b measurement,Bmi-adjusted waist circumference; Self reported educational attainment; Household income,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Glaucoma; Intraocular pressure measurement,Mean platelet volume; Intelligence; Risk-taking behaviour; Monocyte count,Intelligence; Household income,Self reported educational attainment; Mathematical ability,Non-melanoma skin carcinoma,Inhalant adrenergic use measurement; Bmi-adjusted hip circumference; Sunburn; Opioid use measurement,Age at menopause; Total cholesterol measurement; Heel bone mineral density,Intelligence,Appendicular lean mass; Smoking status measurement,Creatinine measurement; Hba1c measurement; Glomerular filtration rate,Self reported educational attainment; Cognitive function measurement,Attention deficit hyperactivity disorder; Antisocial behaviour measurement; Substance abuse,Self reported educational attainment; Intelligence,-	IFRD2
ENSG00000272449	ENSG00000272449	2.37180155589936	0.00129241045800526	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0000274	integenic	Not conserved	hsa-miR-8485		TNFRSF14
ENSG00000290554	ADCY10P1	-7.5462107042293	0.00135832870392842	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0049993	integenic	Q50		-	NFYA
ENSG00000231964	ENSG00000231964	-2.22803997335287	0.00138705120845556	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0077664	anti_sense	Not conserved	hsa-miR-520a-5p	Mean corpuscular volume,-	MARCHF8
ENSG00000206337	HCP5	1.07392827936046	0.00143350370286563	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0049264	sense	Not conserved	hsa-miR-4257,hsa-miR-4492,hsa-miR-6769b-5p	Trichloroethylene-induced hypersensitivity,Hiv-1 infection,Female reproductive system disease,Blood protein measurement,Heel bone mineral density,Systemic lupus erythematosus,Mhc class i polypeptide-related sequence a measurement,Uveitis,Reticulocyte measurement,Hiv-1 infection; Mhc class i polypeptide-related sequence a measurement; Susceptibility to common cold measurement; Mean platelet volume,Cervical carcinoma,Body height; Bmi-adjusted hip circumference; Basophil percentage of leukocytes,Platelet component distribution width; Eosinophil percentage of leukocytes,Temporal arteritis; Blood protein measurement,Platelet count; Atopic asthma,Platelet-to-lymphocyte ratio; Bmi-adjusted hip circumference,Bmi-adjusted waist-hip ratio,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Chronic hepatitis c virus infection,Psoriatic arthritis,Cervical intraepithelial neoplasia grade 2/3; Mhc class i polypeptide-related sequence a measurement; Bmi-adjusted hip circumference; Cervical carcinoma,Mosquito bite reaction size measurement; Aspirin use measurement; Calcium channel blocker use measurement,Neutrophil percentage of granulocytes; Eosinophil percentage of leukocytes; Eosinophil percentage of granulocytes,Bmi-adjusted hip circumference,Body weight,Neutrophil percentage of leukocytes,Response to antineoplastic agent,Beta-2 microglobulin measurement,Non-melanoma skin carcinoma,Bmi-adjusted hip circumference; Neutrophil count; Lymphocyte count,Neutrophil count,Bmi-adjusted waist-hip ratio; Red blood cell distribution width,Iritis,17-hydroxyprogesterone measurement,Blood protein measurement; Trefoil factor 3 measurement,Mhc class i polypeptide-related sequence a measurement; Hemoglobin measurement,Platelet-derived growth factor bb measurement,Autism spectrum disorder,Mean platelet volume,Platelet count,Age at diagnosis,Eosinophil count,Platelet aggregation; Prostate carcinoma,Uterine fibroid; Bmi-adjusted waist-hip ratio,Red blood cell distribution width,Keratinocyte carcinoma; Squamous cell carcinoma,Apolipoprotein b measurement,Intelligence,Lung carcinoma,Mhc class i polypeptide-related sequence a measurement; Blood protein measurement,Body height; Stromal cell-derived factor 1 alpha measurement,Granulocyte percentage of myeloid white cells,Susceptibility to mononucleosis measurement,Platelet component distribution width,Hiv-1 infection; Aids; Psoriasis; Drug-induced liver injury,Renal system measurement,Myositis,Polymyositis; Physical activity measurement; Bmi-adjusted waist-hip ratio; Myositis,Eosinophil count; Platelet count,Cytokine measurement; Herpes zoster,Thyroid peroxidase antibody measurement,Squamous cell lung carcinoma; Mmr-related febrile seizures; Bmi-adjusted waist circumference; Lung carcinoma; Eosinophil count,Appendicular lean mass,Glucose measurement,Platelet-to-lymphocyte ratio,Aging,Bmi-adjusted hip circumference; Mhc class i polypeptide-related sequence b measurement; Bmi-adjusted waist-hip ratio,Upper aerodigestive tract neoplasm; Bmi-adjusted hip circumference; Anilide use measurement; Lung carcinoma; Body weight,Parental longevity,Visual perception measurement,Carpal tunnel syndrome,Herpes zoster,Thyrotoxic periodic paralysis,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Susceptibility to cold sores measurement; Eosinophil percentage of leukocytes,Tonsillectomy risk measurement,Eosinophil percentage of leukocytes,Susceptibility to childhood ear infection measurement,Body height,Lymphocyte count; Basophil count; Myositis; Leukocyte count; Monocyte count,Serum alanine aminotransferase measurement,Bmi-adjusted waist-hip ratio; Mhc class i polypeptide-related sequence b measurement,Angina pectoris,Clinical treatment,Bmi-adjusted waist circumference; Autism spectrum disorder; Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Susceptibility to chickenpox measurement,Susceptibility to shingles measurement,Parental genotype effect measurement; Birth weight,Body mass index; Visceral adipose tissue measurement,Response to drug; Drug-induced agranulocytosis,Mosquito bite reaction size measurement; Mosquito bite reaction itch intensity measurement,Toxic epidermal necrolysis; Stevens-johnson syndrome,Eczema; Allergic rhinitis,Response to thioamide; Drug-induced agranulocytosis,Prion disease; Psychotic symptoms,Susceptibility to pneumonia measurement,Human papilloma virus infection; Oropharynx cancer,Bmi-adjusted waist circumference; Hypertension; Bmi-adjusted waist-hip ratio	MICB
ENSG00000234771	SLC25A25-AS1	-3.06131540605623	0.00149343487184566	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0074573	anti_sense	Q90	hsa-miR-328-5p,hsa-miR-1228-5p,hsa-miR-3714,hsa-miR-2392,hsa-miR-6803-5p	-	PTGES2
ENSG00000234944	LINC02623	7.30829550051255	0.00149881138330202	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0077513	integenic	Not conserved			BMS1
ENSG00000291003	ENSG00000291003	-2.04570264914886	0.00153650967673225	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0104483	integenic	Not conserved			GOLGA6L22
ENSG00000259366	ENSG00000259366	-3.8165808885985	0.00155085971581806	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0064258	sense	Q90		-	HMBOX1
ENSG00000279159	ENSG00000279159	-4.17320436441609	0.00161891223690087	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0134861	anti_sense	Q75	hsa-miR-671-5p,hsa-miR-6824-3p	Hematocrit,Mean corpuscular hemoglobin,Mean corpuscular volume,Mean reticulocyte volume; Mean corpuscular volume,Breast carcinoma,Hashimoto's thyroiditis,Iga glomerulonephritis; Mean corpuscular volume; Breast carcinoma,Glomerular filtration rate,P-tau measurement,-	ASCC2
ENSG00000291143	ENSG00000291143	2.03560504948211	0.00163904151439374	Control_Cytosol_vs_Control_Whole_Cell	NA	NA	NA	NA	NA	OR2AG2
ENSG00000231131	LNCAROD	7.20963411800397	0.00170096192098342	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0078017	integenic	Not conserved	hsa-miR-6895-5p	Heel bone mineral density,Bone density; Dickkopf‐related protein 1 measurement; Heel bone mineral density,Bone density,Bone density; Heel bone mineral density,Dickkopf‐related protein 1 measurement,Femoral neck bone mineral density; Spine bone mineral density,Bone fracture,Velocity of sound measurement; Bone quantitative ultrasound measurement; Heel bone mineral density,Bone quantitative ultrasound measurement	MBL2
ENSG00000258727	AP1G2-AS1	-7.44022052185559	0.00182107121424313	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0100052	anti_sense	Q90	hsa-miR-744-5p,hsa-miR-7111-5p	Eosinophil count,Blood protein measurement,Sudden cardiac arrest,-	THTPA
ENSG00000232656	IDI2-AS1	-7.50696016123124	0.00182456703681998	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0075528	anti_sense	Q75	hsa-miR-3940-5p,hsa-miR-4433a-3p	Response to candesartan,-	GTPBP4
ENSG00000254682	ENSG00000254682	2.05148467525367	0.00192257763192451	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0085472	anti_sense	Not conserved		Vitamin d measurement,-	NADSYN1
ENSG00000290878	HLA-DRB6	1.67713328102934	0.0019646184979057	Control_Cytosol_vs_Control_Whole_Cell	NA	NA	NA	NA	NA	HLA-DRB1
ENSG00000291263	SMG1P7	-7.43504856684488	0.00209956795945407	Control_Cytosol_vs_Control_Whole_Cell	NA	NA	NA	NA	NA	EXOSC6
ENSG00000236747	LINC01282	2.7161836350452	0.00211375069326223	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0137356	integenic	Q50	hsa-miR-6877-3p,hsa-miR-7150		BCOR
ENSG00000227543	SPAG5-AS1	-7.46643492860778	0.00221402687815407	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0115483	overlap_antisense,anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4763-3p,hsa-miR-6089	Insomnia measurement,-	SUPT6H
ENSG00000259820	MIR30DHG	-7.45602185381056	0.00223637333023402	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0068816	integenic	Q50		Atrial fibrillation,Body height,Appendicular lean mass,-	ZFAT
ENSG00000226328	NUP50-DT	1.63252486160882	0.00224132249424688	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0135916	integenic	Q50	hsa-miR-4492,hsa-miR-6763-5p	Mean corpuscular hemoglobin concentration,-	KIAA0930
ENSG00000265148	TSPOAP1-AS1	1.95474965860872	0.00227744788795876	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0117711	anti_sense	Q75	hsa-miR-92a-2-5p,hsa-miR-361-3p,hsa-miR-4472,hsa-miR-4492,hsa-miR-4505,hsa-miR-1587,hsa-miR-6791-5p,hsa-miR-6803-5p,hsa-miR-6813-5p,hsa-miR-6769b-5p,hsa-miR-6877-3p,hsa-miR-7150	Platelet crit; Late-onset alzheimers disease; Platelet count; Monocyte count; Family history of alzheimer’s disease,Reaction time measurement,Thrombin generation potential measurement,Monocyte count; Platelet count; Platelet crit; Monocyte percentage of leukocytes,Leukocyte count,Red blood cell distribution width,Uterine fibroid; Eosinophil percentage of leukocytes,Intelligence,Health study participation,Prostate carcinoma,Mean corpuscular volume,Unipolar depression,Pancreatic carcinoma; Hypertension; Systolic blood pressure,Stroke,Refractive error,Cardiovascular disease; Agents acting on the renin-angiotensin system use measurement,Dna methylation,Verbal-numerical reasoning measurement,-,Hemoglobin measurement; Mean corpuscular hemoglobin concentration; Mean corpuscular hemoglobin; Ferritin measurement; Hematocrit; Mean corpuscular volume,Anemia (phenotype),Mean corpuscular hemoglobin	LPO
ENSG00000273599	ENSG00000273599	-4.80505402955555	0.00236722955060992	Control_Cytosol_vs_Control_Whole_Cell	NA	NA	NA	NA	NA	ZRANB1
ENSG00000236144	TMEM147-AS1	-2.84419279653769	0.00237528358104436	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0125628	anti_sense	Q75	hsa-miR-3155b,hsa-miR-6089,hsa-miR-6826-3p	Systolic blood pressure change measurement; Diastolic blood pressure change measurement,-	ATP4A
ENSG00000204054	LINC00963	1.04284349995197	0.00248708622821231	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0074742	integenic	Q75	hsa-miR-30b-3p,hsa-miR-619-5p,hsa-miR-1268b,hsa-miR-378g,hsa-miR-4686,hsa-miR-2467-5p,hsa-miR-5088-5p,hsa-miR-6089,hsa-miR-6742-5p,hsa-miR-6803-5p	Body height,-	NTMT1
ENSG00000286067	ENSG00000286067	-7.3923024523054	0.00252575868456557	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0094501	anti_sense	Not conserved	hsa-miR-1227-5p,hsa-miR-6791-5p		SIRT4
ENSG00000260005	ENSG00000260005	-7.34279946732368	0.00254122914438608	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0145178	anti_sense	Q50	hsa-miR-6862-5p	Blood protein measurement,-	NDUFAF8
ENSG00000285693	ENSG00000285693	-3.18371874768093	0.00265470079050053	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0085586	sense	Q50	hsa-miR-4279,hsa-miR-4492,hsa-miR-5589-5p	Protein measurement,Platelet count,Aspartate aminotransferase measurement,Serum alanine aminotransferase measurement	STARD10
ENSG00000268996	MAN1B1-DT	2.23372539753926	0.00280033933037609	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0075350	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-1285-5p		SAPCD2
ENSG00000260852	FBXL19-AS1	-3.21501026984887	0.00284238940112823	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0110794	anti_sense	Q90		Graves disease,-	BCL7C
ENSG00000267106	ZNF561-AS1	2.01821491313427	0.00289621930370539	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0123842	anti_sense	Not conserved	hsa-miR-30b-3p,hsa-miR-619-5p,hsa-miR-1199-5p	Myopathy; Response to simvastatin,-	UBL5
ENSG00000236849	LINC01474	-7.40890897963277	0.00308039708097982	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0071876	integenic	Q50		-	ALDH1A1
ENSG00000229152	ANKRD10-IT1	-7.32585252490928	0.0031351419775566	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0099405	sense	Not conserved		Facial emotion recognition measurement	ANKRD10
ENSG00000290021	ENSG00000290021	-7.31447382273119	0.00317531979685781	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0148005	anti_sense,sense	Q90	hsa-miR-4467	-	BCL6
ENSG00000235703	EOLA2-DT	-7.21407064693012	0.00327395875387963	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0140629	integenic	Q50	hsa-miR-4640-3p		HSFX4
ENSG00000273230	ENSG00000273230	-7.32591167652458	0.00340110194006584	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0055653	integenic	Q50			INTS1
ENSG00000285906	ENSG00000285906	1.64158869289514	0.00344681575170091	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0024144	anti_sense	Q50	hsa-miR-363-5p,hsa-miR-619-5p,hsa-miR-1233-5p,hsa-miR-1303,hsa-miR-4266,hsa-miR-6089	Bmi-adjusted hip circumference,Blood urea nitrogen measurement,Appendicular lean mass,Pulse pressure measurement; Diastolic blood pressure; Systolic blood pressure,Lean body mass; Bone measurement; Fat body mass	VGLL4
ENSG00000290600	ENSG00000290600	-7.29727654517694	0.00347278181798747	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0062142	sense	Not conserved	hsa-miR-331-3p,hsa-miR-4323,hsa-miR-6090		ZNF783
ENSG00000275807	ENSG00000275807	-4.69228948458349	0.00347443976772135	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0110524	anti_sense	Not conserved	hsa-miR-619-5p,hsa-miR-4463,hsa-miR-5787	Intelligence; Physical activity measurement; Body mass index,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Body fat percentage; High density lipoprotein cholesterol measurement; Aspartate aminotransferase measurement,Hip circumference; Caudate nucleus volume,Handedness,Intelligence; Vital capacity,Intelligence,-	TUFM
ENSG00000189223	PAX8-AS1	1.16148205834678	0.00358976731487496	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0018039	anti_sense	Q90	hsa-miR-6793-3p	Calcium measurement	PSD4
ENSG00000233461	ENSG00000233461	2.19740142474168	0.00368519121301265	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0011452	anti_sense,sense	Q90	hsa-miR-619-5p	Pantothenic acid mesurement,-	NA
ENSG00000269929	MIRLET7A1HG	-4.71609423771055	0.00377139196992471	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0072889	integenic	Q75	hsa-let-7a-3p,hsa-let-7b-3p,hsa-let-7f-1-3p,hsa-miR-98-3p,hsa-miR-6884-5p,hsa-miR-6893-5p	Fev/fec ratio,Body height,-	PTPDC1
ENSG00000180539	LINC02908	-1.84795852089148	0.00386253041468137	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0075339	anti_sense	Q50	hsa-miR-210-5p,hsa-miR-619-5p,hsa-miR-4308,hsa-miR-4270,hsa-miR-6752-3p	Leukocyte count,Lymphocyte count,-	PAXX
ENSG00000253931	LINC02990	-7.20161093530835	0.00399219542304606	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0069286	anti_sense	Q75	hsa-miR-6803-5p,hsa-miR-6769b-5p	Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,-	RHPN1
ENSG00000215769	ARHGAP27P1-BPTFP1-KPNA2P3	-3.49332270014507	0.00399506750098409	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0118135	integenic	Not conserved	hsa-miR-5088-3p,hsa-miR-7108-3p,hsa-miR-10392-3p	-	LRRC37A3
ENSG00000275180	ENSG00000275180	-4.65637695970702	0.00404205959415911	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0091856	integenic	Q50	hsa-miR-4286	Waist circumference,-	MON2
ENSG00000167920	KRT10-AS1	1.94557691399411	0.00407273183143981	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0116399	anti_sense	Q75	hsa-miR-3960	Leukocyte count,-	KRTAP4-7
ENSG00000288559	ENSG00000288559	-3.29473344786569	0.00416072925673736	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0142811	integenic	Not conserved	hsa-miR-4481		DNAJC9
ENSG00000268947	ENSG00000268947	-7.22008973687517	0.00418431915862834	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0125591	sense	Not conserved	hsa-miR-619-5p,hsa-miR-6089		LSR
ENSG00000272668	ENSG00000272668	-7.28553084905798	0.00420654909055105	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0007790	anti_sense	Q90	hsa-miR-574-5p,hsa-miR-5586-5p,hsa-miR-6878-3p	Red blood cell density measurement,C-reactive protein measurement,Bilirubin measurement,-	SLAMF8
ENSG00000238057	ZEB2-AS1	-7.22604385511578	0.0042208099413213	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0019362	anti_sense	Q90	hsa-miR-4659a-3p,hsa-miR-4659b-3p	Coronary artery disease; Myocardial infarction,Aseptic loosening,Basophil count,Mastocytosis,-	ARHGAP15
ENSG00000269956	MKNK1-AS1	-7.15124117585802	0.00440938406191018	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0003339	anti_sense	Q90		-	DMBX1
ENSG00000254416	LINC02732	2.3848142662411	0.0044952738856238	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0087054	integenic	Q75	hsa-miR-4505	Cognition,Serum metabolite measurement; Coronary artery disease,Angina pectoris; Antithrombotic agent use measurement; Aspirin use measurement; Myocardial infarction,Angina pectoris; Vasodilators used in cardiac diseases use measurement; Aspirin use measurement,Body height,Coronary artery disease,-	FDX1
ENSG00000249087	ZNF436-AS1	-7.25612204917562	0.00461188740333327	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0001624	anti_sense	Q75		Risk-taking behaviour,-	KDM1A
ENSG00000261326	LINC01355	-7.18929381658695	0.0046497704837271	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0001619	sense	Q90		Monocyte count,Heel bone mineral density,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted hip circumference,-	HNRNPR
ENSG00000275202	ENSG00000275202	1.85772902317432	0.00468080308149633	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0097019	anti_sense	Q75	hsa-miR-4268,hsa-miR-4280,hsa-miR-3960,hsa-miR-4707-5p	-	CAB39L
ENSG00000241990	PRR34-AS1	1.55486230870385	0.00472721573137486	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0135994	integenic	Q50	hsa-miR-920,hsa-miR-939-5p,hsa-miR-3620-5p,hsa-miR-4472,hsa-miR-4505,hsa-miR-1587,hsa-miR-3972,hsa-miR-4707-5p,hsa-miR-5587-3p,hsa-miR-5589-5p,hsa-miR-6775-3p	Birth weight,Wellbeing measurement; Dupuytren contracture,Alcohol use disorder measurement; Alcohol consumption measurement,Body weight,Body height; Body weight,Smoking status measurement,Attention deficit hyperactivity disorder; Bipolar disorder; Major depressive disorder; Autism spectrum disorder,-	PPARA
ENSG00000286207	ENSG00000286207	-7.17683705125561	0.00501141404798508	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0146630	anti_sense	Q50			PRPF40A
ENSG00000249790	LINC02972	2.26459763188695	0.00533515935686787	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0089090	integenic	Not conserved			RIMKLB
ENSG00000225792	SNX10-AS1	-7.11247553550802	0.00567310647582574	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0056814	anti_sense	Q90	hsa-miR-4505,hsa-miR-1587,hsa-miR-3960	Bmi-adjusted waist-hip ratio,Blood urea nitrogen measurement; Bmi-adjusted waist circumference,Body weight; Body mass index,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Vaginal microbiome measurement,-	HNRNPA2B1
ENSG00000206344	HCG27	-7.15135373075646	0.00591909820798438	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0049246	integenic	Not conserved	hsa-miR-4640-3p,hsa-miR-6769b-5p	Sneeze,Multiple myeloma,Platelet-to-lymphocyte ratio,Bmi-adjusted waist-hip ratio,Squamous cell lung carcinoma; Peptic ulcer and gastro-oesophageal reflux disease (gord) drug use measurement; Upper aerodigestive tract neoplasm; Susceptibility to pneumonia measurement,Blood protein measurement,Intelligence; Diastolic blood pressure; Susceptibility to mycobacterium tuberculosis infection measurement,Cytokine measurement,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Susceptibility to shingles measurement,Lymphocyte count,Bmi-adjusted waist circumference,Bmi-adjusted hip circumference,Serum igg glycosylation measurement,Coronary artery disease,Platelet count,Autism spectrum disorder; Parental longevity,Von willebrand factor measurement,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Autism spectrum disorder,High density lipoprotein cholesterol measurement,Lung carcinoma,Response to thioamide; Drug-induced agranulocytosis,Handedness,Lupus nephritis; Blood protein measurement,-	TCF19
ENSG00000291140	AMZ2P1	-4.57211468016094	0.00595466748745085	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0118163	integenic	Not conserved			GNA13
ENSG00000225313	ENSG00000225313	-7.17043365747061	0.00599009813021727	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0002394	anti_sense	Q75	hsa-miR-3665,hsa-miR-6089	White matter volume measurement,Body mass index,Eosinophil percentage of leukocytes,Lean body mass; Body height; Risk-taking behaviour,Platelet count,Risk-taking behaviour,Susceptibility to plantar warts measurement,Attention deficit hyperactivity disorder; Smoking behavior; Smoking status measurement; Substance abuse; Body weight; Risk-taking behaviour; Antisocial behaviour measurement,-	ZNF362
ENSG00000272081	FCHO2-DT	2.21639560920284	0.00607689180048262	Control_Cytosol_vs_Control_Whole_Cell	HSALNG0042600	anti_sense	Q75	hsa-miR-4466,hsa-miR-3960	Serum urea measurement; Serum albumin measurement; Aspartate aminotransferase measurement,Calcium measurement,Heel bone mineral density,Albumin:globulin ratio measurement; Serum non-albumin protein measurement,Monocyte count,Mean reticulocyte volume; Mean corpuscular volume; Serum albumin measurement,-	ZNF366
