"Ensembl_ID"	"Gene_symbol"	"logFC"	"FDR"	"Comparison"	"LncBook.ID"	"Type"	"Conservation"	"miRNA"	"GWAS"	"nearest.PC"	"Top.correlated.gene"
"ENSG00000229191"	NA	4.98737011141415	9.58708152582882e-06	"CXCL4+ORN8L_vs_Resting"	"HSALNG0009615"	"anti_sense"	"Q50"	"hsa-miR-4492"	"Lobe attachment,Systolic blood pressure; Diastolic blood pressure; Body mass index,-"	"INAVA"	"BACH2"
"ENSG00000229272"	"LINC03036"	-6.57339390928832	0.00768946299366925	"CXCL4+ORN8L_vs_Resting"	"HSALNG0081008"	"integenic"	"Not conserved"	NA	NA	"EIF3A"	"CACNA1C-AS1"
"ENSG00000229331"	"GK-IT1"	6.55635044202432	8.76860280584447e-05	"CXCL4+ORN8L_vs_Resting"	"HSALNG0137205"	"intronic_sense"	"Not conserved"	"hsa-miR-619-5p"	NA	"GK"	"ENSG00000290042"
"ENSG00000229334"	"TMEM44-AS2"	3.76173323118336	1.76593485178771e-05	"CXCL4+ORN8L_vs_Resting"	"HSALNG0031749"	"anti_sense"	"Not conserved"	NA	"Progranulin measurement"	"FAM43A"	"PALM2AKAP2"
"ENSG00000229388"	"TAF12-DT"	-5.49159530656476	0.0261362016145038	"CXCL4+ORN8L_vs_Resting"	"HSALNG0002081"	"integenic"	"Q50"	"hsa-miR-619-5p,hsa-miR-4505,hsa-miR-6130"	"Smoking status measurement,Body height,-"	"GMEB1"	"RIMKLA"
"ENSG00000229484"	"LINC02766"	-5.20971445014196	0.0421025160709315	"CXCL4+ORN8L_vs_Resting"	"HSALNG0000944"	"integenic"	"Not conserved"	NA	"-"	"VPS13D"	"HGF"
"ENSG00000229502"	NA	4.93096667944901	0.015617724162937	"CXCL4+ORN8L_vs_Resting"	"HSALNG0054651"	"anti_sense"	"Q50"	NA	"-"	"SERAC1"	"G0S2"
"ENSG00000229647"	"MYOSLID"	1.9703939529674	0.0347907660177432	"CXCL4+ORN8L_vs_Resting"	"HSALNG0146325"	"integenic"	"Q75"	NA	"Neuroticism measurement"	"CPO"	"SLC1A3"
"ENSG00000229664"	NA	7.36736766753765	1.33657765307769e-10	"CXCL4+ORN8L_vs_Resting"	"HSALNG0075911"	"anti_sense"	"Not conserved"	"hsa-miR-4722-5p,hsa-miR-6089,hsa-miR-6873-3p"	"Liver fibrosis measurement; Epstein barr virus nuclear antigen 1 igg measurement,Response to diisocyanate,Interleukin 2 receptor antagonist measurement,Crohn's disease; Inflammatory bowel disease,Hypothyroidism; Thyroid preparation use measurement,Eosinophil count; Respiratory system disease; Eosinophil percentage of leukocytes,Tonsillectomy risk measurement,Ovarian serous carcinoma; Response to carboplatin; Response to paclitaxel; Progression free survival,-"	"RBM17"	"TGFA"
"ENSG00000229671"	"LINC01150"	-6.10282523303447	9.72697033364344e-10	"CXCL4+ORN8L_vs_Resting"	"HSALNG0082161"	"integenic"	"Q50"	"hsa-miR-127-5p,hsa-miR-34c-5p,hsa-miR-6803-5p,hsa-miR-6813-5p"	"Viral load,Diastolic blood pressure; Pulse pressure measurement; Alcohol drinking; Systolic blood pressure; Mean arterial pressure; Smoking status measurement,Systolic blood pressure"	"LSP1"	"TRPV1"
"ENSG00000229727"	NA	6.14656743799361	0.000270821049013575	"CXCL4+ORN8L_vs_Resting"	"HSALNG0012768"	"integenic"	"Q50"	NA	NA	"RNF144A"	"BOC"
"ENSG00000229740"	NA	5.66287201769577	9.45396598382019e-07	"CXCL4+ORN8L_vs_Resting"	"HSALNG0012811"	"integenic"	"Q50"	"hsa-miR-3620-5p,hsa-miR-4447,hsa-miR-4505,hsa-miR-1587"	"Antiphospholipid syndrome"	"ID2"	"C11orf96"
"ENSG00000229855"	NA	8.30154174258452	0.000452650044599177	"CXCL4+ORN8L_vs_Resting"	"HSALNG0044446"	"integenic"	"Q50"	"hsa-miR-4534"	"Ruminative stress response,Response to selective serotonin reuptake inhibitor,Heart rate,Supramarginal gyrus volume measurement,Cognitive decline measurement,Corpus collosum mid-posterior volume measurement,-"	"PRR16"	"LINC02801"
"ENSG00000229922"	"LINC02865"	6.54997815707563	1.02978411936439e-06	"CXCL4+ORN8L_vs_Resting"	"HSALNG0053801"	"integenic"	"Q50"	"hsa-miR-6873-3p"	"Eosinophil count; Ejection fraction measurement; Eosinophil percentage of leukocytes,Cardiac troponin t measurement,Rheumatoid arthritis,Phosphatidylcholine ether measurement,-"	"TNFAIP3"	"LINC00536"
"ENSG00000229925"	NA	6.20123211300411	0.000303654178962983	"CXCL4+ORN8L_vs_Resting"	"HSALNG0133093"	"integenic"	"Q50"	"hsa-miR-4728-5p,hsa-miR-8485"	"-"	"ETS2"	"STON2"
"ENSG00000229962"	NA	5.79101117166399	0.00864020016203903	"CXCL4+ORN8L_vs_Resting"	"HSALNG0132380"	"integenic"	"Q75"	"hsa-miR-6507-5p,hsa-miR-6732-5p"	"Hair color,Hair colour measurement,-"	"MRPL39"	"ENSG00000229962"
"ENSG00000229980"	"TOB1-AS1"	-3.34929283253009	0.0207615955511009	"CXCL4+ORN8L_vs_Resting"	"HSALNG0117344"	"anti_sense"	"Q90"	"hsa-miR-619-5p,hsa-miR-4505,hsa-miR-4722-5p,hsa-miR-6165,hsa-miR-6720-5p"	"Body height,High density lipoprotein cholesterol measurement,Triacylglycerol 50:2 measurement; Triacylglycerol 48:1 measurement,Pyruvate measurement,-"	"WFIKKN2"	"VIPR1-AS1"
"ENSG00000229989"	"MIR181A1HG"	3.19064976704512	0.00029959925915172	"CXCL4+ORN8L_vs_Resting"	"HSALNG0009516"	"integenic"	"Q50"	NA	NA	"ATP6V1G3"	"PANX1"
"ENSG00000230091"	"TMEM254-AS1"	-5.65939652734394	0.00559263908201729	"CXCL4+ORN8L_vs_Resting"	"HSALNG0079172"	"anti_sense"	"Q75"	"hsa-miR-361-3p,hsa-miR-619-5p"	"-"	"SFTPD"	"CLYBL"
"ENSG00000230113"	NA	-3.81075169973397	2.58694055884796e-05	"CXCL4+ORN8L_vs_Resting"	"HSALNG0115671"	"anti_sense"	"Q90"	"hsa-miR-520a-5p"	"-"	"TEFM"	"PHF20"
"ENSG00000230138"	"LINC02812"	-7.28700303077474	1.68777942920426e-05	"CXCL4+ORN8L_vs_Resting"	"HSALNG0003695"	"sense"	"Q75"	"hsa-miR-331-3p,hsa-miR-508-5p,hsa-miR-619-5p,hsa-miR-4722-5p,hsa-miR-2467-3p"	"Blood protein measurement,-"	"LRP8"	"ENSG00000124593"
"ENSG00000230148"	"HOXB-AS1"	-4.06049783245237	0.00118182757395796	"CXCL4+ORN8L_vs_Resting"	"HSALNG0117101"	"anti_sense"	"Q90"	"hsa-miR-619-5p,hsa-miR-378d,hsa-miR-1182,hsa-miR-4313,hsa-miR-378e,hsa-miR-378f,hsa-miR-3960,hsa-miR-5007-5p,hsa-miR-6721-5p,hsa-miR-7704,hsa-miR-4433b-5p,hsa-miR-8069,hsa-miR-8072"	"Odontogenesis,Hemoglobin measurement,Cystatin c measurement,Dental caries; Dentures,Motion sickness,Smoking status measurement,Hypertension,Cardiovascular disease,Grip strength measurement,Diverticular disease; Hip bone mineral density; Hip bone size,Protein measurement; Hemoglobin measurement,Body mass index,Colorectal cancer; Endometrial neoplasm,Fat body mass; Hip bone mineral density,-,Comparative body size at age 10, self-reported; Obesity; Body mass index"	"PRAC2"	"ENTPD1"
"ENSG00000230149"	NA	2.25281349051336	0.00660352666378242	"CXCL4+ORN8L_vs_Resting"	"HSALNG0135439"	"anti_sense,sense"	"Q90"	"hsa-miR-1227-5p,hsa-miR-500b-3p"	"White matter microstructure measurement,-"	"GTPBP1"	"SLC9A8"
"ENSG00000230322"	NA	3.21964024775288	0.0213659430169474	"CXCL4+ORN8L_vs_Resting"	"HSALNG0142712"	"intronic_antisense"	"Not conserved"	NA	NA	"USP6NL"	"FZD6"
"ENSG00000230337"	"EXOSC10-AS1"	-3.36740748569339	0.0417324178775709	"CXCL4+ORN8L_vs_Resting"	"HSALNG0000845"	"anti_sense"	"Q75"	NA	"Waist-hip ratio,-"	"TARDBP"	"GPLD1"
"ENSG00000230438"	"SERPINB9P1"	7.13439710072898	5.03191078511419e-11	"CXCL4+ORN8L_vs_Resting"	"HSALNG0047525"	"integenic"	"Not conserved"	NA	NA	"SERPINB9"	"MIR4645"
"ENSG00000230479"	NA	3.79907231894517	0.000529812665800405	"CXCL4+ORN8L_vs_Resting"	"HSALNG0132951"	"integenic"	"Not conserved"	NA	NA	"CHAF1B"	"DPH1-AS1"
"ENSG00000230487"	"PSMG3-AS1"	-2.07591378703341	0.00744068848652168	"CXCL4+ORN8L_vs_Resting"	"HSALNG0055664"	"anti_sense"	"Not conserved"	"hsa-miR-30b-3p,hsa-miR-762,hsa-miR-1268b,hsa-miR-5589-5p,hsa-miR-6089"	"-"	"MAFK"	"HDAC5"
"ENSG00000230526"	NA	-4.2172979966205	0.00488478738818018	"CXCL4+ORN8L_vs_Resting"	"HSALNG0078739"	"integenic"	"Not conserved"	"hsa-miR-4492"	"Coronary artery disease,Bipolar disorder; Unipolar depression; Seasonality measurement"	"CDH23"	"VAT1"
"ENSG00000230533"	"LINC03004"	5.24341255756133	0.00540657006513718	"CXCL4+ORN8L_vs_Resting"	"HSALNG0053783"	"integenic"	"Q75"	"hsa-miR-619-5p"	NA	"TNFAIP3"	"ENSG00000288887"
"ENSG00000230551"	NA	1.66552942137359	0.00361122941882733	"CXCL4+ORN8L_vs_Resting"	"HSALNG0045763"	"sense"	"Q90"	NA	"-"	"CSNK1A1"	"SNX14"
"ENSG00000230555"	"LINC02916"	-3.35260289509679	0.002226914935996	"CXCL4+ORN8L_vs_Resting"	"HSALNG0077549"	"integenic"	"Q50"	"hsa-miR-619-5p"	NA	"ZNF487"	"DPP3-DT"
"ENSG00000230647"	NA	7.29707782000496	5.63728711428456e-11	"CXCL4+ORN8L_vs_Resting"	"HSALNG0145008"	"integenic"	"Q75"	"hsa-miR-619-5p"	"Heel bone mineral density,-"	"HS3ST3B1"	"ENSG00000243089"
"ENSG00000230686"	NA	4.94198593479448	0.0193964006164289	"CXCL4+ORN8L_vs_Resting"	"HSALNG0021144"	"anti_sense"	"Q50"	NA	NA	"GLS"	"SLC26A9"
"ENSG00000230730"	NA	-2.76558301821453	0.0105197386222709	"CXCL4+ORN8L_vs_Resting"	"HSALNG0013891"	"anti_sense"	"Not conserved"	NA	"Heel bone mineral density"	"TRMT61B"	"PLB1"
"ENSG00000230732"	NA	3.16438284116181	0.0421941732136831	"CXCL4+ORN8L_vs_Resting"	"HSALNG0031971"	"sense"	"Not conserved"	NA	NA	"SENP5"	"SEMA3F"
"ENSG00000230838"	"LINC01614"	-5.92914376617899	0.000246171812300751	"CXCL4+ORN8L_vs_Resting"	"HSALNG0022084"	"integenic"	"Q50"	NA	"Kynurenine measurement,Bmi-adjusted waist circumference; Body height,Bmi-adjusted waist circumference,Facial width measurement,Heel bone mineral density,-"	"TMEM169"	"PCOLCE2"
"ENSG00000230943"	"LINC02541"	2.77995493887659	0.0017593130581316	"CXCL4+ORN8L_vs_Resting"	"HSALNG0052910"	"integenic"	"Not conserved"	NA	NA	"HDAC2"	"RILPL2"
"ENSG00000231039"	NA	4.71834392291156	0.0374147625390552	"CXCL4+ORN8L_vs_Resting"	"HSALNG0075846"	"integenic"	"Not conserved"	NA	"Serum gamma-glutamyl transferase measurement,-"	"AKR1C4"	"MIR222"
"ENSG00000231105"	"ECE1-AS1"	4.72304649272729	0.0340420728304414	"CXCL4+ORN8L_vs_Resting"	"HSALNG0001498"	"anti_sense"	"Q75"	NA	NA	"NBPF3"	"CTHRC1"
"ENSG00000231113"	"LINC02976"	-4.37326948072996	1.02756827374678e-06	"CXCL4+ORN8L_vs_Resting"	"HSALNG0050136"	"integenic"	"Not conserved"	"hsa-miR-619-5p,hsa-miR-4505,hsa-miR-6089"	"Diabetic nephropathy; Mean corpuscular hemoglobin,Apolipoprotein a 1 measurement,-"	"CNPY3"	"FTOP1"
"ENSG00000231170"	"PDK4-AS1"	-6.03612867703368	0.00200283115235669	"CXCL4+ORN8L_vs_Resting"	"HSALNG0059694"	"anti_sense"	"Q50"	"hsa-miR-1343-3p,hsa-miR-6840-3p,hsa-miR-7703"	"Triacylglycerol 48:2 measurement; Triacylglycerol 50:3 measurement,-"	"ASB4"	"ABCC5"
"ENSG00000231290"	"APCDD1L-DT"	4.47161918086594	0.000489914064872695	"CXCL4+ORN8L_vs_Resting"	"HSALNG0131258"	"integenic"	"Not conserved"	"hsa-miR-6779-5p"	"Wellbeing measurement"	"STX16"	"ENTHD1"
"ENSG00000231507"	"LINC01353"	1.96205781189039	0.0482293266287509	"CXCL4+ORN8L_vs_Resting"	"HSALNG0009784"	"integenic"	"Not conserved"	"hsa-miR-6752-5p"	NA	"BTG2"	"AHRR"
"ENSG00000231530"	NA	4.06508666768746	0.0142954892531849	"CXCL4+ORN8L_vs_Resting"	"HSALNG0096651"	"anti_sense"	"Q75"	"hsa-miR-4430,hsa-miR-6878-3p"	"-"	"VWA8"	"FTH1P13"
"ENSG00000231566"	"LINC02595"	3.39163086806272	0.00665290653407293	"CXCL4+ORN8L_vs_Resting"	"HSALNG0137593"	"integenic"	"Q90"	"hsa-miR-574-5p,hsa-miR-1343-3p,hsa-miR-6803-5p,hsa-miR-6873-3p,hsa-miR-9899"	"Body height; Inguinal hernia; Body weight"	"DIPK2B"	"RDX"
"ENSG00000231574"	"LINC02015"	6.72756377862091	3.80688592137259e-05	"CXCL4+ORN8L_vs_Resting"	"HSALNG0030884"	"integenic"	"Q50"	"hsa-miR-619-5p,hsa-miR-4433a-3p,hsa-miR-4456,hsa-miR-4508,hsa-miR-6749-5p,hsa-miR-6807-3p,hsa-miR-7703,hsa-miR-4433b-3p,hsa-miR-8485"	"Systemic lupus erythematosus,Hba1c measurement; Hemoglobin a1 measurement,Hallux valgus,Anxiety disorder,Reaction time measurement,Visual perception measurement,Alcohol drinking,Unipolar depression,Brain volume measurement,Cortical surface area measurement,Chin morphology measurement,Corneal topography,Central corneal thickness,Cortical thickness,Heel bone mineral density,Cortical surface area measurement; Neuroimaging measurement,White matter microstructure measurement,Body height,Calcium measurement,Lobe attachment,Neuropsychological test,Venous thromboembolism,Pathological myopia,Gut microbiome measurement,Adolescent idiopathic scoliosis,Abnormality of the urinary system; Response to radiation,Neuroimaging measurement; Brain measurement,Cortical surface area measurement; Neuroimaging measurement; Brain measurement,Ovarian serous carcinoma; Ovarian carcinoma; Progression free survival,Response to cranial radiation therapy; Body mass index,-"	"KCNMB2"	"KLK10"
"ENSG00000231681"	NA	5.9658566508943	0.00504043353362218	"CXCL4+ORN8L_vs_Resting"	"HSALNG0057938"	"integenic"	"Not conserved"	NA	"Total cholesterol measurement"	"ZPBP"	"LINC01166"
"ENSG00000231711"	"LINC00899"	-3.51774703355698	1.02435180570673e-05	"CXCL4+ORN8L_vs_Resting"	"HSALNG0135993"	"integenic"	"Q50"	"hsa-miR-320a-5p,hsa-miR-762,hsa-miR-3178,hsa-miR-6763-3p"	"Birth weight,Smoking status measurement"	"WNT7B"	"OSBPL7"
"ENSG00000231721"	"LINC-PINT"	6.75970807806178	2.11138080188076e-31	"CXCL4+ORN8L_vs_Resting"	"HSALNG0150064"	"integenic"	"Q50"	NA	NA	"KLF14"	"IL12B"
"ENSG00000231742"	"LINC01273"	5.39051799895179	0.00558922068433923	"CXCL4+ORN8L_vs_Resting"	"HSALNG0130734"	"integenic"	"Not conserved"	"hsa-miR-30b-3p,hsa-miR-619-5p,hsa-miR-4508,hsa-miR-6089,hsa-miR-6895-5p"	"-"	"CEBPB"	"ENSG00000287561"
"ENSG00000231808"	"LINC01388"	8.28792454672169	2.04797279797618e-08	"CXCL4+ORN8L_vs_Resting"	"HSALNG0069521"	"integenic"	"Not conserved"	"hsa-miR-4722-5p"	"-"	"FOXD4"	"DNAAF1"
"ENSG00000231811"	NA	6.58276264252553	1.01251138101042e-07	"CXCL4+ORN8L_vs_Resting"	"HSALNG0047724"	"integenic"	"Not conserved"	"hsa-miR-4447"	NA	"ECI2"	"SERPINA9"
"ENSG00000231856"	NA	2.18620288849344	0.0053667455438596	"CXCL4+ORN8L_vs_Resting"	"HSALNG0097204"	"anti_sense"	"Not conserved"	"hsa-miR-4530,hsa-miR-5089-5p"	"-"	"WDFY2"	"HLX"
"ENSG00000231858"	"STAT4-AS1"	8.37068906001446	1.40575517771901e-16	"CXCL4+ORN8L_vs_Resting"	"HSALNG0021145"	"anti_sense"	"Q75"	"hsa-miR-3666"	"-"	"GLS"	"DUSP1"
"ENSG00000231881"	NA	6.01888327559238	3.03499519824172e-09	"CXCL4+ORN8L_vs_Resting"	"HSALNG0050253"	"integenic"	"Q75"	"hsa-miR-4749-3p,hsa-miR-7106-5p"	"Hemoglobin measurement; Platelet crit; Urate measurement; Hematocrit; Red blood cell density measurement; Erythrocyte count,Disease progression measurement,Interleukin 12 measurement; Vascular endothelial growth factor measurement,Erythrocyte count,Lipid measurement,Coronary artery disease,Cortical surface area measurement; Neuroimaging measurement,-"	"TMEM63B"	"KCNH8"
"ENSG00000231908"	"IDH1-AS1"	-5.95041209592953	0.00236003179939885	"CXCL4+ORN8L_vs_Resting"	"HSALNG0021909"	"anti_sense"	"Q50"	"hsa-miR-593-3p,hsa-miR-6734-3p"	"-"	"PIKFYVE"	"MCM2"
"ENSG00000232043"	NA	3.76435043362367	3.62251205682635e-06	"CXCL4+ORN8L_vs_Resting"	"HSALNG0130783"	"anti_sense"	"Not conserved"	NA	"Heel bone mineral density,Duchenne muscular dystrophy; Disease progression measurement"	"RIPOR3"	"PTPN1"
"ENSG00000232053"	NA	-3.49503874776232	0.0140052686378155	"CXCL4+ORN8L_vs_Resting"	"HSALNG0061598"	"integenic"	"Q75"	"hsa-miR-663b"	NA	"STMP1"	"ZDHHC12-DT"
"ENSG00000232093"	"DCST1-AS1"	-5.25997338228853	5.38338030797404e-05	"CXCL4+ORN8L_vs_Resting"	"HSALNG0007463"	"anti_sense"	"Q50"	"hsa-miR-1207-5p"	"Calcium measurement; Serum urea measurement; Serum albumin measurement,Hba1c measurement,Dna methylation,Serum gamma-glutamyl transferase measurement; Urate measurement,Forehead morphology measurement,Bmi-adjusted hip circumference,Blood protein measurement; Smoking status measurement,Skin neoplasm,Gait measurement,Eosinophil percentage of leukocytes,Varicose veins; Chin morphology measurement; Cortical surface area measurement; Mosquito bite reaction size measurement; Facial morphology measurement; Serum albumin measurement; Risk-taking behaviour,Attention deficit hyperactivity disorder; Systemic lupus erythematosus; Smoking status measurement; Substance abuse; Risk-taking behaviour; Antisocial behaviour measurement,-"	"DCST2"	"REPS2"
"ENSG00000232098"	"ZNF584-DT"	-1.95147480001895	0.0169615092454408	"CXCL4+ORN8L_vs_Resting"	"HSALNG0127962"	"anti_sense"	"Not conserved"	NA	"Mean platelet volume,-"	"ZNF837"	"PDCL3P4"
"ENSG00000232118"	"BACH1-AS1"	4.27887783985065	3.14703249894544e-07	"CXCL4+ORN8L_vs_Resting"	"HSALNG0132545"	"anti_sense"	"Not conserved"	"hsa-miR-619-5p"	"Protein measurement,Aspartate aminotransferase measurement,-"	"GRIK1"	"DDIT4"
"ENSG00000232121"	NA	5.26231236792574	0.009277434274636	"CXCL4+ORN8L_vs_Resting"	"HSALNG0131549"	"integenic"	"Not conserved"	"hsa-miR-6813-5p"	NA	"GATA5"	"FRG2FP"
"ENSG00000232194"	NA	7.72591973043258	2.66906791794404e-08	"CXCL4+ORN8L_vs_Resting"	"HSALNG0008257"	"anti_sense"	"Not conserved"	"hsa-miR-619-5p,hsa-miR-6891-5p,hsa-miR-10392-3p"	"-"	"MPZL1"	"ENSG00000285521"
"ENSG00000232229"	"LINC00865"	-4.99317255815181	0.000522159527381391	"CXCL4+ORN8L_vs_Resting"	"HSALNG0079601"	"integenic"	"Not conserved"	"hsa-miR-4534"	"Colorectal cancer,Self reported educational attainment,-"	"KIF20B"	"GPR33"
"ENSG00000232259"	NA	3.37951023086538	0.00146323588640823	"CXCL4+ORN8L_vs_Resting"	"HSALNG0081498"	"anti_sense"	"Q50"	"hsa-miR-1229-5p"	NA	"CLRN3"	"ZNF365"
"ENSG00000232284"	"GNG12-AS1"	-5.87445957923104	0.00691354281229557	"CXCL4+ORN8L_vs_Resting"	"HSALNG0004304"	"anti_sense"	"Not conserved"	NA	"-"	"GADD45A"	"ADSS1"
"ENSG00000232354"	"VIPR1-AS1"	-6.46563890212859	0.00092466831108924	"CXCL4+ORN8L_vs_Resting"	"HSALNG0025430"	"anti_sense"	"Q50"	"hsa-miR-3194-5p,hsa-miR-3198"	"Cerebrospinal fluid clusterin measurement,Bmi-adjusted hip circumference,-"	"SEC22C"	"RTN4RL1"
"ENSG00000232442"	"MHENCR"	-2.44236819157809	0.00237298152385288	"CXCL4+ORN8L_vs_Resting"	"HSALNG0131657"	"anti_sense"	"Q90"	"hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-1587,hsa-miR-6786-5p"	"-"	"RTEL1"	"LINC01089"
"ENSG00000232453"	"LINC02777"	-2.96496044913494	0.0100218925290644	"CXCL4+ORN8L_vs_Resting"	"HSALNG0003962"	"integenic"	"Not conserved"	NA	"Bmi-adjusted hip circumference,-"	"JUN"	"SLC36A1"
"ENSG00000232533"	"FAM131B-AS2"	-1.79573020156981	0.0143380661605095	"CXCL4+ORN8L_vs_Resting"	"HSALNG0061960"	"integenic"	"Not conserved"	"hsa-miR-10392-3p"	"-"	"EPHA1"	"TRPV6"
"ENSG00000232618"	"HIVEP2-DT"	9.31489499075239	6.16411275488778e-38	"CXCL4+ORN8L_vs_Resting"	"HSALNG0054003"	"anti_sense"	"Q50"	"hsa-miR-4279"	"Mean platelet volume,-"	"AIG1"	"GPRC5A"
"ENSG00000232679"	"LINC01705"	7.51010482083923	1.02273451204293e-07	"CXCL4+ORN8L_vs_Resting"	"HSALNG0010821"	"integenic"	"Q50"	"hsa-miR-619-5p,hsa-miR-6728-3p,hsa-miR-6729-3p,hsa-miR-8485"	"Eosinophil percentage of leukocytes,Homa-ir,Self reported educational attainment,Colorectal cancer,Adolescent idiopathic scoliosis,C-reactive protein measurement,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Body fat percentage; High density lipoprotein cholesterol measurement; Aspartate aminotransferase measurement,Colon carcinoma,Waist-hip ratio; Bmi-adjusted waist-hip ratio,Progressive supranuclear palsy,Tonsillectomy risk measurement,Thyroid stimulating hormone measurement,Self reported educational attainment; Intelligence,Fev/fec ratio; Response to bronchodilator,Colorectal cancer; Colorectal adenoma,Colorectal cancer; Progressive supranuclear palsy,Cluster headache,-"	"DUSP10"	"LINC00536"
"ENSG00000232759"	"STEAP1B-AS1"	8.80761545581842	3.46741585373444e-16	"CXCL4+ORN8L_vs_Resting"	"HSALNG0056606"	"anti_sense"	"Q50"	"hsa-miR-892b,hsa-miR-4472,hsa-miR-4534"	"Atopic asthma,C-reactive protein measurement,Unipolar depression,-"	"IL6"	"SNX9"
"ENSG00000232803"	"SLCO4A1-AS1"	7.51065021247391	2.554487527888e-14	"CXCL4+ORN8L_vs_Resting"	"HSALNG0146997"	"anti_sense"	"Q75"	"hsa-miR-5196-5p"	"Human papilloma virus infection; Oral cavity cancer,-"	"TCFL5"	"TRAF3IP2"
"ENSG00000232832"	"LMLN-AS1"	5.23755575911748	0.00620129579663962	"CXCL4+ORN8L_vs_Resting"	"HSALNG0032086"	"anti_sense"	"Q75"	"hsa-miR-6873-3p"	"-"	"IQCG"	"LINC01792"
"ENSG00000232884"	NA	-2.73490725890324	0.000959456618451881	"CXCL4+ORN8L_vs_Resting"	"HSALNG0147150"	"integenic"	"Not conserved"	NA	NA	"SAMSN1"	"GIMAP4"
"ENSG00000232912"	"RERE-AS1"	-2.54457145227133	0.0419831183632237	"CXCL4+ORN8L_vs_Resting"	"HSALNG0000636"	"anti_sense"	"Q50"	"hsa-miR-920,hsa-miR-4447,hsa-miR-4505"	"Self reported educational attainment,Anorexia nervosa; Autism spectrum disorder; Obsessive-compulsive disorder; Thyroid peroxidase antibody measurement; Attention deficit hyperactivity disorder; Unipolar depression; Bipolar disorder; Tourette syndrome,Diastolic blood pressure; Depressive symptom measurement; Basophil count; Unipolar depression; Smoking status measurement; Eosinophil count; Vitiligo,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Body fat percentage; High density lipoprotein cholesterol measurement; Tourette syndrome; Aspartate aminotransferase measurement,Body fat percentage,Cup-to-disc ratio measurement; Systolic blood pressure,Open-angle glaucoma,Autism spectrum disorder,Self reported educational attainment; Intelligence,Wellbeing measurement,-"	"SLC45A1"	"LINC02724"
"ENSG00000232934"	NA	2.69565343587355	0.0071688380017539	"CXCL4+ORN8L_vs_Resting"	"HSALNG0080685"	"anti_sense,sense"	"Q75"	"hsa-miR-4309,hsa-miR-4447,hsa-miR-6736-3p,hsa-miR-8485"	"Mathematical ability,Mean platelet volume,Platelet count,Cognitive function measurement,Basophil percentage of leukocytes,Triglyceride measurement,-"	"ZDHHC6"	"HSP90B2P"
"ENSG00000232949"	NA	7.19776563358058	1.63666007431634e-10	"CXCL4+ORN8L_vs_Resting"	"HSALNG0056606"	"anti_sense"	"Q50"	"hsa-miR-892b,hsa-miR-4472,hsa-miR-4534"	"Atopic asthma,C-reactive protein measurement,Unipolar depression,-"	"IL6"	"GJA3"
"ENSG00000232956"	"SNHG15"	2.78143707184592	9.43944058721224e-08	"CXCL4+ORN8L_vs_Resting"	"HSALNG0057702"	"anti_sense,sense"	"Q50"	"hsa-miR-4726-3p,hsa-miR-7107-5p"	"Body height,Diastolic blood pressure,-"	"MYO1G"	"NGDN"
"ENSG00000233038"	"PTPRN2-AS1"	-3.38763719489424	0.00103767320690253	"CXCL4+ORN8L_vs_Resting"	"HSALNG0062762"	"anti_sense"	"Not conserved"	"hsa-miR-762,hsa-miR-3195,hsa-miR-4297,hsa-miR-5787,hsa-miR-6813-5p,hsa-miR-7113-3p"	"-"	"DNAJB6"	"LINC02979"
"ENSG00000233058"	"ATP13A3-DT"	5.25517938189357	7.07660322793574e-15	"CXCL4+ORN8L_vs_Resting"	"HSALNG0031735"	"anti_sense"	"Q50"	"hsa-miR-619-5p,hsa-miR-4294"	"Lean mass-adjusted fat body mass; Femoral neck bone mineral density,3-hydroxypropylmercapturic acid measurement,-"	"FAM43A"	"CYP27B1"
"ENSG00000233077"	"LINC01271"	3.1280413572462	0.0384853371149122	"CXCL4+ORN8L_vs_Resting"	"HSALNG0130754"	"integenic"	"Q50"	"hsa-miR-6875-3p"	"Thyroid stimulating hormone measurement,Monocyte count,-"	"PEDS1"	"CIR1P1"
"ENSG00000233223"	NA	2.14383224570299	0.00135731504639949	"CXCL4+ORN8L_vs_Resting"	"HSALNG0114322"	"anti_sense"	"Q50"	"hsa-miR-363-5p,hsa-miR-1224-3p,hsa-miR-6089,hsa-miR-7160-3p"	"Testosterone measurement; Sex hormone-binding globulin measurement; Serum igm measurement,Testosterone measurement,Serum metabolite measurement,Cortical thickness,Metabolic syndrome,Heel bone mineral density,Fev/fec ratio; Response to bronchodilator,-,Testosterone measurement; Sex hormone-binding globulin measurement,Protein measurement; Sex hormone-binding globulin measurement; Serum iga measurement,Red blood cell distribution width,Platelet component distribution width"	"SOX15"	"ENSG00000224260"
"ENSG00000233237"	"LINC00472"	3.30224720424107	0.0144845050956962	"CXCL4+ORN8L_vs_Resting"	"HSALNG0051173"	"integenic"	"Q50"	NA	NA	"B3GAT2"	"TOP1P1"
